,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,5536000.0,1308000.0,4228000.0,712000.0,,
June 2010,5236000.0,1248000.0,3988000.0,1501000.0,,
September 2010,5287000.0,1261000.0,4026000.0,1768000.0,,
December 2010,,1272000.0,4121000.0,37232000.0,66852000.0,28134000.0
March 2011,5073000.0,1313000.0,3760000.0,2399000.0,,
June 2011,5088000.0,1292000.0,3796000.0,2617000.0,59479000.0,20480000.0
September 2011,5097000.0,1343000.0,3754000.0,2571000.0,63659000.0,24895000.0
December 2011,,1281000.0,3818000.0,14967000.0,77552000.0,24357000.0
March 2012,5807000.0,1477000.0,4330000.0,2426000.0,75092000.0,21965000.0
June 2012,5835000.0,1465000.0,4370000.0,2643000.0,75888000.0,22667000.0
September 2012,7066000.0,2046000.0,5020000.0,1943000.0,80131000.0,26910000.0
December 2012,,2431000.0,5665000.0,3991000.0,82849000.0,27252000.0
March 2013,9227000.0,2611000.0,6616000.0,567000.0,84403000.0,28960000.0
June 2013,8020000.0,2488000.0,5532000.0,1871000.0,86788000.0,31055000.0
September 2013,7004000.0,2345000.0,4659000.0,3175000.0,94668000.0,39050000.0
December 2013,,2119000.0,4839000.0,4840000.0,90702000.0,33694000.0
March 2014,8490000.0,2201000.0,6289000.0,1059000.0,84789000.0,27945000.0
June 2014,8996000.0,2218000.0,6778000.0,977000.0,88574000.0,32157000.0
September 2014,8778000.0,2234000.0,6544000.0,1163000.0,82691000.0,25684000.0
December 2014,,2398000.0,6611000.0,904000.0,83724000.0,27272000.0
March 2015,9020000.0,2105000.0,6915000.0,1176000.0,85993000.0,29400000.0
June 2015,9140000.0,2094000.0,7046000.0,1115000.0,88952000.0,32918000.0
September 2015,8464000.0,2044000.0,6420000.0,1927000.0,83868000.0,29110000.0
December 2015,,2074000.0,8506000.0,798000.0,87286000.0,32070000.0
March 2016,9323000.0,2179000.0,7144000.0,1570000.0,84751000.0,30743000.0
June 2016,11349000.0,2321000.0,9028000.0,559000.0,78595000.0,24388000.0
September 2016,10103000.0,2619000.0,7484000.0,1769000.0,,
December 2016,,2434000.0,7086000.0,1939000.0,82358000.0,30495000.0
March 2017,10408000.0,2423000.0,7985000.0,1775000.0,86565000.0,27034000.0
June 2017,10491000.0,2708000.0,7783000.0,1139000.0,90962000.0,33346000.0
September 2017,10430000.0,2916000.0,7514000.0,1906000.0,95358000.0,37034000.0
December 2017,,2933000.0,8589000.0,-12877000.0,81308000.0,37620000.0
March 2018,10531000.0,2977000.0,7554000.0,1892000.0,81117000.0,33051000.0
June 2018,11540000.0,2978000.0,8562000.0,1840000.0,85403000.0,22970000.0
September 2018,10789000.0,2764000.0,8025000.0,2455000.0,92235000.0,30025000.0
December 2018,12462000.0,2604000.0,9858000.0,9240000.0,104640000.0,33473000.0
March 2019,24411000.0,4147000.0,20264000.0,-6265000.0,400732000.0,31723000.0
June 2019,27183000.0,5311000.0,21872000.0,-3706000.0,412433000.0,24902000.0
September 2019,25182000.0,5590000.0,19592000.0,-1597000.0,410526000.0,24877000.0
December 2019,,5383000.0,23502000.0,-3079000.0,412721000.0,28414000.0
March 2020,25415000.0,5386000.0,20029000.0,-853000.0,415300000.0,34128000.0
June 2020,25036000.0,5820000.0,19216000.0,-1902000.0,410939000.0,32580000.0
September 2020,24533000.0,5720000.0,18813000.0,-725000.0,416587000.0,42956000.0
December 2020,,5887000.0,20287000.0,-2945000.0,449724000.0,43623000.0
March 2021,27357000.0,6060000.0,21297000.0,-2460000.0,445457000.0,45649000.0
June 2021,29273000.0,6882000.0,22391000.0,-2931000.0,452967000.0,57795000.0
September 2021,28897000.0,6429000.0,22468000.0,-2406000.0,450923000.0,62684000.0
