,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
June 2009,284874750.0,6417500.0,39836000.0,,,
September 2009,284874750.0,6417500.0,38213000.0,,,
December 2009,284874750.0,6417500.0,39119000.0,,,
March 2010,284874750.0,6417500.0,40702000.0,,1699976000.0,772032000.0
June 2010,374359000.0,12616250.0,43480000.0,,4496418000.0,1205006000.0
September 2010,682083000.0,12616250.0,60504000.0,,4470889000.0,1203558000.0
December 2010,724194000.0,12616250.0,66930000.0,,4433976000.0,1168782000.0
March 2011,810676000.0,12616250.0,67975000.0,,4470237000.0,1239855000.0
June 2011,739683000.0,12529000.0,60965000.0,,4422306000.0,1219272000.0
September 2011,682072000.0,12529000.0,60256000.0,,4420919000.0,1274645000.0
December 2011,708322000.0,12529000.0,57494000.0,,4433573000.0,1307796000.0
March 2012,763137000.0,12529000.0,63838000.0,,4554757000.0,1418383000.0
June 2012,746746000.0,15317500.0,61959000.0,,4546732000.0,1407790000.0
September 2012,795234000.0,15317500.0,56193000.0,,4591093000.0,1429757000.0
December 2012,756205000.0,15317500.0,57794000.0,,4704720000.0,1400155000.0
March 2013,873304000.0,15317500.0,65403000.0,,5239179000.0,1640064000.0
June 2013,802337000.0,15414250.0,66717000.0,79043000.0,5261287000.0,1631037000.0
September 2013,874374000.0,15414250.0,63583000.0,49516000.0,5312274000.0,1662189000.0
December 2013,831037000.0,15414250.0,60829000.0,35393000.0,5527546000.0,1757490000.0
March 2014,855502000.0,15414250.0,63586000.0,,5553283000.0,1782343000.0
June 2014,656381000.0,27015500.0,65710000.0,128243000.0,5858612000.0,2010207000.0
September 2014,879425000.0,27015500.0,68770000.0,67446000.0,5815591000.0,1902330000.0
December 2014,978683000.0,27015500.0,70905000.0,-39832000.0,5975073000.0,1895132000.0
March 2015,939560000.0,27015500.0,80388000.0,,6069443000.0,2044614000.0
June 2015,851772000.0,25757750.0,73281000.0,62732000.0,6253005000.0,2232307000.0
September 2015,844727000.0,25757750.0,71321000.0,61612000.0,6272571000.0,2291411000.0
December 2015,1040116000.0,25757750.0,65676000.0,-88649000.0,6048856000.0,2273037000.0
March 2016,2240563000.0,25757750.0,77071000.0,,4835093000.0,1742641000.0
June 2016,846527000.0,28104500.0,68026000.0,19734000.0,4846407000.0,1800212000.0
September 2016,804283000.0,28104500.0,70329000.0,34807000.0,4854467000.0,1841521000.0
December 2016,789697000.0,28104500.0,66750000.0,29332000.0,4858920000.0,1918167000.0
March 2017,1123488000.0,28104500.0,76442000.0,,4414600000.0,1772919000.0
June 2017,763280000.0,18190750.0,79303000.0,-1931000.0,4276044000.0,1663799000.0
September 2017,745185000.0,18190750.0,75442000.0,-5378000.0,4281946000.0,1761368000.0
December 2017,929452000.0,18190750.0,62147000.0,-113252000.0,4185932000.0,1891611000.0
March 2018,1226674000.0,18190750.0,72629000.0,-304830000.0,3807064000.0,1922925000.0
June 2018,899448000.0,12473750.0,81656000.0,-76534000.0,3419967000.0,1553086000.0
September 2018,857109000.0,12473750.0,69551000.0,-14676000.0,3375383000.0,1543853000.0
December 2018,824828000.0,12473750.0,71823000.0,-30945000.0,3330514000.0,1532818000.0
March 2019,1058224000.0,12473750.0,75356000.0,-199612000.0,2854574000.0,1241070000.0
June 2019,694720000.0,,62337000.0,18088000.0,2823266000.0,1178660000.0
September 2019,711073000.0,,66201000.0,42234000.0,2761803000.0,1143084000.0
December 2019,703005000.0,,65974000.0,-13206000.0,2625386000.0,1096195000.0
