,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,34325000.0,39425000.0,,
June 2008,34325000.0,39425000.0,,
September 2008,34325000.0,39425000.0,,
December 2008,34325000.0,39425000.0,,
March 2009,39200000.0,46700000.0,,
June 2009,36100000.0,27800000.0,1709500000.0,646200000.0
September 2009,31200000.0,39400000.0,1935700000.0,853900000.0
December 2009,28800000.0,21800000.0,1932000000.0,860300000.0
March 2010,32100000.0,14100000.0,1931300000.0,856200000.0
June 2010,35900000.0,16900000.0,1933700000.0,840100000.0
September 2010,33300000.0,31800000.0,1962800000.0,852800000.0
December 2010,33100000.0,2000000.0,2048700000.0,882800000.0
March 2011,39500000.0,133700000.0,2391300000.0,797400000.0
June 2011,42500000.0,42100000.0,2464500000.0,842300000.0
September 2011,39800000.0,47200000.0,2492000000.0,838800000.0
December 2011,38800000.0,18700000.0,2449600000.0,780300000.0
March 2012,43700000.0,38700000.0,2439900000.0,751900000.0
June 2012,45100000.0,47600000.0,2485900000.0,749300000.0
September 2012,42400000.0,28700000.0,2817100000.0,753400000.0
December 2012,37400000.0,34600000.0,2777700000.0,749100000.0
March 2013,49100000.0,40500000.0,2736200000.0,722400000.0
June 2013,48700000.0,43700000.0,2786500000.0,793900000.0
September 2013,36500000.0,69700000.0,2843000000.0,877100000.0
December 2013,55700000.0,24700000.0,2802800000.0,839900000.0
March 2014,43700000.0,29500000.0,2763800000.0,828700000.0
June 2014,41700000.0,37300000.0,2790700000.0,879000000.0
September 2014,42800000.0,26100000.0,2753000000.0,857000000.0
December 2014,42200000.0,12800000.0,2698100000.0,816100000.0
March 2015,47000000.0,13100000.0,2681300000.0,803200000.0
June 2015,39900000.0,42300000.0,2701100000.0,844300000.0
September 2015,35800000.0,5900000.0,2708800000.0,868400000.0
December 2015,63800000.0,-62700000.0,9288900000.0,1933400000.0
March 2016,88100000.0,-37900000.0,9116900000.0,1877400000.0
June 2016,79300000.0,-1000000.0,8909300000.0,1562900000.0
September 2016,82000000.0,17500000.0,8792800000.0,1553200000.0
December 2016,73800000.0,17500000.0,8762600000.0,1546200000.0
March 2017,88200000.0,13400000.0,8813200000.0,1669700000.0
June 2017,80000000.0,-5900000.0,8794300000.0,1691000000.0
September 2017,91100000.0,52700000.0,9366500000.0,1717900000.0
December 2017,91400000.0,489300000.0,9218300000.0,1699200000.0
March 2018,100500000.0,20900000.0,9160200000.0,1699000000.0
June 2018,110300000.0,58600000.0,9137800000.0,1763200000.0
September 2018,110800000.0,195100000.0,9227300000.0,1938300000.0
December 2018,109000000.0,53300000.0,8997400000.0,1707400000.0
March 2019,107000000.0,41700000.0,9169900000.0,1684500000.0
June 2019,97000000.0,-20000000.0,9235300000.0,1726200000.0
September 2019,110800000.0,44200000.0,9232600000.0,1769600000.0
December 2019,102100000.0,-77200000.0,9187800000.0,1714000000.0
March 2020,96700000.0,-80000000.0,9184400000.0,1739300000.0
June 2020,99700000.0,-120100000.0,8978100000.0,1616800000.0
September 2020,112700000.0,-736800000.0,8266600000.0,1672500000.0
December 2020,112900000.0,-33000000.0,8270900000.0,1717100000.0
March 2021,106900000.0,243600000.0,8453200000.0,2013000000.0
June 2021,100600000.0,355800000.0,8657200000.0,2218100000.0
September 2021,107200000.0,390700000.0,8652700000.0,2305300000.0
December 2021,102200000.0,306600000.0,8517700000.0,2248300000.0
March 2022,104300000.0,393000000.0,8574700000.0,2438400000.0
June 2022,99000000.0,422100000.0,8675200000.0,2666500000.0
