,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2011,2012.0,,0.0,-2012.0,17988.0,17988.0,
June 2011,19498.0,,20.75,-19498.0,,,
September 2011,14359.0,,20.75,-14509.0,,,
December 2011,6166.0,,20.75,-6166.0,1026.0,1026.0,
March 2012,5561.0,,20.75,-5561.0,25.0,25.0,
June 2012,95.0,,0.0,-7526.0,476.0,476.0,
September 2012,10606.0,,0.0,-10606.0,11760.0,11760.0,
December 2012,10433.0,,30.0,-10433.0,5928.0,5928.0,
March 2013,-21039.0,,0.0,-5619.0,609.0,609.0,
June 2013,0.0,,0.0,-5307.0,10000.0,10000.0,
September 2013,0.0,,0.0,-13225.0,2000.0,2000.0,
December 2013,0.0,,15.0,-9943.0,0.0,,
March 2014,0.0,,15.0,-6883.0,0.0,0.0,
June 2014,,,,-7221.0,0.0,0.0,
September 2014,14026.0,0.0,,-11780.0,0.0,0.0,
December 2014,1467.0,,,-10935.0,0.0,0.0,
March 2015,20311.0,5143.5,,-56089.0,,,
June 2015,277088.0,5143.5,,-269195.0,74276.0,45843.0,28433.0
September 2015,235159.0,3340.0,,-235402.0,150237.0,89068.0,61169.0
December 2015,403178.0,2021.0,,-538251.0,,,
March 2016,2422523.0,13942.0,,-2482599.0,18496.0,12926.0,5570.0
June 2016,409413.0,100894.0,,-1774331.0,8110.0,2541.0,5570.0
September 2016,755316.0,0.0,,-186477.0,17405.0,11835.0,5570.0
December 2016,97034.0,738.0,,-74960.0,34659.0,29089.0,5570.0
March 2017,103754.0,0.0,,314232.0,37218.0,31648.0,5570.0
June 2017,57904.0,20898.0,,280080.0,296280.0,295580.0,700.0
September 2017,139877.0,,,-226596.0,490551.0,208094.0,282457.0
December 2017,494247.0,,,-982993.0,508105.0,201837.0,
March 2018,102017.0,,,-97090.0,1139138.0,773223.0,
June 2018,5467898.0,,,-4270771.0,829522.0,170517.0,
September 2018,2654852.0,,,-1700222.0,1808501.0,319947.0,
December 2018,173512.0,,,528776.0,1522095.0,169478.0,
March 2019,339987.0,,,-546151.0,1420080.0,203646.0,
June 2019,753102.0,,,-7795674.0,1119916.0,79531.0,
September 2019,107385.0,,,269503.0,1111607.0,67839.0,
December 2019,87140.0,,,-398412.0,987911.0,78473.0,
March 2020,205465.0,,,-444671.0,863735.0,107837.0,
June 2020,72409.0,,,-508195.0,546822.0,9925.0,
September 2020,99717.0,,,-388778.0,562325.0,108935.0,
December 2020,92028.0,,,-200083.0,692494.0,56302.0,
March 2021,16718665.0,,,-16586871.0,5145938.0,2635866.0,
June 2021,5688831.0,,,-5257349.0,13363965.0,2295157.0,
September 2021,211379.0,,,1347457.0,14719763.0,748264.0,
December 2021,2068358.0,,,-515261.0,16162494.0,170405.0,
March 2022,118687.0,,,-74005.0,16149447.0,43229.0,
June 2022,817061.0,,,-1323705.0,16281063.0,15788283.0,
