,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2013,0.0,0.0,,,
June 2013,0.0,0.0,,,
September 2013,0.0,0.0,,,
December 2013,616.0,-616.0,5484.0,,
March 2014,5023.0,-5023.0,2327.0,,
June 2014,1975.0,-1975.0,25352.0,,
September 2014,1592.0,-1592.0,23760.0,,
December 2014,13417.0,-13417.0,9093.0,,
March 2015,7718.0,7718.0,1375.0,,1375.0
June 2015,3296.0,-3296.0,0.0,,
September 2015,1780.0,-1780.0,,,
December 2015,33608.0,-49044.0,15445.0,15445.0,
March 2016,15025.0,-15025.0,11135.0,11135.0,
June 2016,16094.0,-16094.0,6701.0,6701.0,
September 2016,15084.0,-15084.0,2621.0,2621.0,
December 2016,21774.0,-21774.0,80.0,80.0,
March 2017,28599.0,-28599.0,8353.0,8353.0,
June 2017,3500919.0,-3500919.0,30.0,30.0,
