,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2008,6280.777777777777,-7417.5,,
June 2008,6280.777777777777,-7417.5,,
September 2008,6280.777777777777,-5364.25,,
December 2008,6280.777777777777,-5364.25,,
March 2009,6280.777777777777,-5364.25,,
June 2009,6280.777777777777,-5364.25,,
September 2009,6280.777777777777,-5257.75,,
December 2009,6280.777777777777,-5257.75,,
March 2010,6280.777777777777,-5257.75,,
June 2010,6280.777777777777,-5257.75,,
September 2010,6280.777777777777,-8537.5,,
December 2010,6280.777777777777,-8537.5,,
March 2011,6280.777777777777,-8537.5,,
June 2011,6280.777777777777,-8537.5,,
September 2011,6280.777777777777,309.75,,
December 2011,6280.777777777777,309.75,,
March 2012,6280.777777777777,309.75,,
June 2012,6280.777777777777,309.75,,
September 2012,6699.0,483.0,,
December 2012,-4516.0,-3016.0,,
March 2013,2947.0,553.0,,
June 2013,22266.0,-13234.0,,
September 2013,5709.0,-5709.0,4102.0,435.0
December 2013,12504.0,-12504.0,3689.0,147.0
March 2014,19486.0,-19486.0,4229.0,812.0
June 2014,16500.0,-16500.0,4782.0,1490.0
September 2014,17968.0,-17968.0,331.0,331.0
December 2014,18583.0,-18583.0,1207.0,1207.0
March 2015,14752.0,-14752.0,2719.0,2719.0
June 2015,17191.0,-17191.0,141.0,141.0
September 2015,14323.0,-14323.0,515.0,515.0
December 2015,24020.0,-24020.0,5159.0,5159.0
March 2016,14927.0,-14927.0,79.0,79.0
June 2016,40597.0,-40597.0,95.0,95.0
September 2016,10237.0,-10237.0,980.0,980.0
December 2016,8137.0,-8137.0,2781.0,2781.0
March 2017,4999.0,-4999.0,1603.0,1603.0
June 2017,6894.0,-6894.0,63.0,63.0
September 2017,16472.0,-16472.0,13380.0,13380.0
December 2017,28045.0,-28045.0,86712.0,86712.0
March 2018,1929.0,-1929.0,61569.0,61569.0
June 2018,1828.0,-1828.0,63513.0,63513.0
September 2018,5122.0,-5122.0,49794.0,49794.0
December 2018,13866.0,-13866.0,45042.0,45042.0
March 2019,4762.0,-4762.0,37145.0,37145.0
June 2019,12647.0,-12647.0,32753.0,32753.0
September 2019,5552.0,-5552.0,20256.0,20256.0
December 2019,14197.0,-14197.0,10113.0,10113.0
March 2020,5765.0,-5765.0,4405.0,4405.0
