,NetIncomeLoss,Assets,AssetsCurrent
March 2007,95444500.0,,
June 2007,95444500.0,,
September 2007,95444500.0,,
December 2007,95444500.0,,
March 2008,86934000.0,,
June 2008,94951000.0,,
September 2008,93910000.0,,
December 2008,98365000.0,7286083000.0,2128296000.0
March 2009,96211000.0,,
June 2009,105819000.0,7441034000.0,2233397000.0
September 2009,110930000.0,7537708000.0,2308533000.0
December 2009,109724000.0,7558236000.0,2302521000.0
March 2010,109423000.0,7691718000.0,2461251000.0
June 2010,107853000.0,7577681000.0,2265150000.0
September 2010,119387000.0,7627105000.0,2262005000.0
December 2010,69020000.0,8114424000.0,2622854000.0
March 2011,94502000.0,8322941000.0,2726916000.0
June 2011,100015000.0,8192721000.0,2513364000.0
September 2011,135361000.0,8706668000.0,2370167000.0
December 2011,148123000.0,8903808000.0,2293244000.0
March 2012,140120000.0,9157084000.0,2374400000.0
June 2012,95337000.0,9254933000.0,2178751000.0
September 2012,144721000.0,10824112000.0,2325674000.0
December 2012,155839000.0,16018596000.0,2878794000.0
March 2013,30164000.0,16413477000.0,3191168000.0
June 2013,254376000.0,16455509000.0,3131834000.0
September 2013,136628000.0,16827319000.0,3381408000.0
December 2013,212278000.0,17098877000.0,3472278000.0
March 2014,183289000.0,17398342000.0,3707233000.0
June 2014,147683000.0,17925571000.0,4161247000.0
September 2014,184122000.0,18101416000.0,4178435000.0
December 2014,208020000.0,17942715000.0,3876797000.0
March 2015,-110617000.0,18366663000.0,4300795000.0
June 2015,170477000.0,18946818000.0,4780921000.0
September 2015,215872000.0,18894828000.0,4737886000.0
December 2015,-6000000.0,18514875000.0,4503280000.0
March 2016,97434000.0,18514198000.0,4199560000.0
June 2016,53382000.0,18691630000.0,4496217000.0
September 2016,571332000.0,18925653000.0,4261359000.0
December 2016,157726000.0,18741257000.0,3980228000.0
March 2017,447697000.0,19388264000.0,4603900000.0
June 2017,127001000.0,19341784000.0,4023768000.0
September 2017,-214476000.0,19013339000.0,4033549000.0
December 2017,303396000.0,18948193000.0,8744358000.0
March 2018,178686000.0,18942372000.0,8673555000.0
June 2018,267276000.0,19435564000.0,9085362000.0
September 2018,-136796000.0,19357789000.0,8929501000.0
December 2018,-149772000.0,19110252000.0,8424159000.0
March 2019,149289000.0,22605944000.0,9225076000.0
June 2019,273551000.0,19930960000.0,6390629000.0
September 2019,143270000.0,17451830000.0,3998718000.0
December 2019,244871000.0,17311394000.0,3690170000.0
March 2020,239593000.0,17596300000.0,4023939000.0
June 2020,201602000.0,19305091000.0,5779830000.0
September 2020,158674000.0,17046672000.0,3429675000.0
December 2020,173773000.0,16988516000.0,3148724000.0
March 2021,237403000.0,17647268000.0,3866681000.0
June 2021,293820000.0,17810311000.0,3978586000.0
September 2021,259754000.0,17633940000.0,3839538000.0
December 2021,187473000.0,17121488000.0,3167723000.0
March 2022,162122000.0,17087010000.0,3128714000.0
June 2022,224809000.0,17100575000.0,3264108000.0
