,OperatingExpenses,Assets,AssetsCurrent
September 2010,458116.0,,
December 2010,896844.0,,
March 2011,,,
June 2011,,47802602.0,15419793.0
September 2011,722856.0,55247440.0,22788617.0
December 2011,1109596.0,56717277.0,24502409.0
