,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2015,335.0,,-335.0,,,
June 2015,20.0,,-20.0,,,
September 2015,354.0,,-354.0,,,
December 2015,5755.0,,-5755.0,,,
March 2016,13201.0,,-13201.0,,,
June 2016,7926.0,,-7926.0,,,
September 2016,457801.0,,-457801.0,,,
December 2016,505212.0,,-979197.0,5037068.0,754639.0,69000.0
March 2017,373414.0,,-411762.0,,,
June 2017,193235.0,,-314766.0,,,
September 2017,279443.0,,-413367.0,6147924.0,1686441.0,23000.0
December 2017,678216.0,,-1314113.0,5210740.0,1578556.0,23000.0
March 2018,500945.0,,-353295.0,5170412.0,1601490.0,
June 2018,493295.0,,-328134.0,5370877.0,1840387.0,
September 2018,1071460.0,,-996282.0,6368125.0,2612790.0,
December 2018,3217044.0,,-2158272.0,7014086.0,3033593.0,
March 2019,2447454.0,,-1826924.0,7870935.0,3386793.0,
June 2019,2848438.0,,-1333015.0,12579773.0,7905797.0,
September 2019,4084697.0,,-3595119.0,18043654.0,12841849.0,
December 2019,5209566.0,,-4392550.0,14218557.0,8822953.0,
March 2020,2795818.0,2795818.0,-2325269.0,13960861.0,7615758.0,
June 2020,2388187.0,2388187.0,-1228035.0,14016654.0,7872238.0,
September 2020,2429989.0,2429989.0,-1579906.0,13495783.0,7543940.0,
December 2020,2806575.0,2806575.0,-2459329.0,12408021.0,6656612.0,
March 2021,1166946.0,1166946.0,-1154659.0,11368344.0,6666918.0,
June 2021,1634659.0,1634659.0,-695946.0,11667809.0,7099327.0,
September 2021,1558524.0,1558524.0,-1531316.0,11607945.0,7231365.0,
December 2021,1940604.0,1940604.0,-3685816.0,8597840.0,4041691.0,
March 2022,1356093.0,1356093.0,-1282912.0,8377105.0,4024635.0,
June 2022,1286634.0,1286634.0,-606167.0,8175150.0,4158325.0,
