,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2012,600.0,14506.0,119298.0,,
December 2012,740.0,28450.0,-18774.0,,
March 2013,740.0,73618.0,-13242.0,,
June 2013,7475.0,212813.0,126241.0,2639901.0,2626934.0
September 2013,7475.0,166175.0,-12743.0,3874998.0,3861682.0
December 2013,32148.0,52625.0,-246387.0,4294924.0,4282410.0
March 2014,17391.0,183434.0,-222971.0,3326816.0,3315104.0
June 2014,,153331.0,-84656.0,3866191.0,3854140.0
September 2014,,166937.0,104383.0,4902503.0,4886099.0
December 2014,,314951.0,-43807.0,6511844.0,6495032.0
March 2015,,310018.0,-22461.0,6345680.0,6330047.0
June 2015,,273782.0,-155723.0,6980927.0,6931650.0
September 2015,,248104.0,-320516.0,8004246.0,7933936.0
