,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,1568000.0,-584000.0,,
June 2010,1851000.0,-12000.0,,
September 2010,1830000.0,-2000.0,,
December 2010,1534000.0,55000.0,47337000.0,14722000.0
March 2011,1632000.0,-340000.0,,
June 2011,1691000.0,77000.0,47766000.0,15091000.0
September 2011,1877000.0,304000.0,51696000.0,19251000.0
December 2011,2066000.0,735000.0,53367000.0,21209000.0
March 2012,1938000.0,-393000.0,49090000.0,17218000.0
June 2012,1781000.0,274000.0,50324000.0,17878000.0
September 2012,1815000.0,87000.0,50153000.0,17935000.0
December 2012,1902000.0,-294000.0,50155000.0,18186000.0
March 2013,1900000.0,-144000.0,52303000.0,20386000.0
June 2013,1894000.0,459000.0,52664000.0,20833000.0
September 2013,2145000.0,415000.0,52979000.0,21123000.0
December 2013,2026000.0,-292000.0,55579000.0,21181000.0
March 2014,1800000.0,-700000.0,53576000.0,16728000.0
June 2014,1876000.0,-138000.0,54752000.0,17621000.0
September 2014,2155000.0,134000.0,58115000.0,17431000.0
December 2014,2195000.0,-376000.0,57844000.0,14553000.0
March 2015,2034000.0,-1040000.0,57499000.0,12088000.0
June 2015,1909000.0,-5000.0,61383000.0,13721000.0
September 2015,1782000.0,529000.0,61140000.0,12713000.0
December 2015,1910000.0,-196000.0,62302000.0,12788000.0
March 2016,1866000.0,-908000.0,61091000.0,11365000.0
June 2016,1891000.0,421000.0,64761000.0,14586000.0
September 2016,2108000.0,806000.0,66808000.0,16821000.0
December 2016,2338000.0,-388000.0,67898000.0,14918000.0
March 2017,2002000.0,-926000.0,64907000.0,11503000.0
June 2017,2063000.0,121000.0,66001000.0,12929000.0
September 2017,2240000.0,547000.0,66838000.0,13994000.0
December 2017,2146000.0,-49000.0,65378000.0,12907000.0
March 2018,2225000.0,-799000.0,63940000.0,12099000.0
June 2018,2215000.0,623000.0,67571000.0,15878000.0
September 2018,2297000.0,849000.0,68145000.0,15389000.0
December 2018,2263000.0,-1817000.0,64769000.0,15630000.0
March 2019,2231000.0,-638000.0,68634000.0,14698000.0
June 2019,2380000.0,479000.0,73138000.0,18125000.0
September 2019,2379000.0,144000.0,71059000.0,15435000.0
December 2019,2440000.0,-440000.0,79164000.0,15610000.0
March 2020,2232000.0,-813000.0,77676000.0,15162000.0
June 2020,1927000.0,-435000.0,78966000.0,16093000.0
September 2020,2110000.0,781000.0,78027000.0,16071000.0
December 2020,2403000.0,481000.0,77950000.0,15259000.0
March 2021,2280000.0,716000.0,79776000.0,17508000.0
June 2021,2536000.0,742000.0,78720000.0,16642000.0
September 2021,2743000.0,983000.0,78594000.0,16835000.0
December 2021,2319000.0,-470000.0,78037000.0,15971000.0
March 2022,2265000.0,-1262000.0,78613000.0,16509000.0
June 2022,2340000.0,484000.0,80392000.0,17429000.0
