,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,29600000.0,311500000.0,33700000.0,,
June 2009,29600000.0,329300000.0,105700000.0,,
September 2009,29600000.0,350300000.0,85500000.0,,
December 2009,29600000.0,383500000.0,60600000.0,6423900000.0,2182100000.0
March 2010,32200000.0,325600000.0,58400000.0,,
June 2010,32200000.0,362600000.0,130400000.0,6564500000.0,2400800000.0
September 2010,32200000.0,376400000.0,28300000.0,6570200000.0,2325500000.0
December 2010,32200000.0,383200000.0,75700000.0,6405300000.0,2132000000.0
March 2011,32525000.0,354500000.0,75700000.0,6637200000.0,2304200000.0
June 2011,32525000.0,391000000.0,146700000.0,6892500000.0,2532200000.0
September 2011,32525000.0,383400000.0,-177600000.0,6211800000.0,2288900000.0
December 2011,32525000.0,386400000.0,80400000.0,6160900000.0,2148000000.0
March 2012,31350000.0,373700000.0,79300000.0,6288800000.0,2292000000.0
June 2012,31350000.0,384600000.0,111800000.0,6590800000.0,2658700000.0
September 2012,31350000.0,380200000.0,108300000.0,6363300000.0,2424300000.0
December 2012,31350000.0,382600000.0,101900000.0,6222000000.0,2271100000.0
March 2013,27700000.0,341400000.0,54200000.0,6197200000.0,2356600000.0
June 2013,27700000.0,365300000.0,109800000.0,6402900000.0,2600200000.0
September 2013,27700000.0,355000000.0,193300000.0,6152900000.0,2384200000.0
December 2013,27700000.0,337800000.0,117300000.0,6069700000.0,2285600000.0
March 2014,26875000.0,352100000.0,52900000.0,5993900000.0,2231300000.0
June 2014,26875000.0,383500000.0,150600000.0,6218100000.0,2458600000.0
September 2014,26875000.0,383800000.0,122300000.0,6349200000.0,2377400000.0
December 2014,26875000.0,361100000.0,52000000.0,6681100000.0,2426600000.0
March 2015,28150000.0,362000000.0,54100000.0,6604600000.0,2423000000.0
June 2015,28150000.0,393000000.0,148500000.0,6958800000.0,2753000000.0
September 2015,28150000.0,391300000.0,134200000.0,6793900000.0,2586400000.0
December 2015,28150000.0,427600000.0,13200000.0,7221000000.0,2493500000.0
March 2016,47050000.0,362500000.0,40500000.0,15332800000.0,10488900000.0
June 2016,47050000.0,947000000.0,135200000.0,33955300000.0,6819200000.0
September 2016,47050000.0,937900000.0,186500000.0,34415500000.0,7880500000.0
December 2016,47050000.0,973700000.0,165600000.0,33837500000.0,7484500000.0
March 2017,39500000.0,929500000.0,638500000.0,33335300000.0,6488700000.0
June 2017,39500000.0,695800000.0,223000000.0,33950000000.0,7130900000.0
September 2017,39500000.0,905500000.0,234400000.0,33888000000.0,6949300000.0
December 2017,39500000.0,1138300000.0,1652900000.0,33135500000.0,6078000000.0
March 2018,33750000.0,626300000.0,53300000.0,33469400000.0,8471300000.0
June 2018,33750000.0,613600000.0,131700000.0,32191200000.0,13747400000.0
September 2018,33750000.0,575700000.0,-7311000000.0,22398100000.0,12208500000.0
December 2018,33750000.0,832400000.0,184000000.0,17722400000.0,5958500000.0
March 2019,37250000.0,517900000.0,-151200000.0,18106100000.0,7516100000.0
June 2019,37250000.0,558900000.0,89800000.0,17666300000.0,7061700000.0
September 2019,37250000.0,630000000.0,-626000000.0,16010200000.0,5468400000.0
December 2019,37250000.0,744200000.0,794000000.0,15642000000.0,4109900000.0
March 2020,36000000.0,548000000.0,-1279000000.0,13903000000.0,3917000000.0
June 2020,36000000.0,488000000.0,78000000.0,14257000000.0,4286000000.0
September 2020,36000000.0,545000000.0,304000000.0,14720000000.0,4704000000.0
December 2020,36000000.0,608000000.0,127000000.0,14700000000.0,4628000000.0
March 2021,38250000.0,534000000.0,89000000.0,14340000000.0,4385000000.0
June 2021,38250000.0,572000000.0,197000000.0,14620000000.0,4655000000.0
September 2021,38250000.0,561000000.0,190000000.0,14520000000.0,4616000000.0
December 2021,38250000.0,607000000.0,96000000.0,14179000000.0,4262000000.0
