,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,53304.0,-61404.0,,
June 2010,61655.0,-61404.0,,
September 2010,82473.0,-61404.0,,
December 2010,88149.0,-61404.0,,32436.0
March 2011,77130.0,-123202.0,,
June 2011,81814.0,-123202.0,,23646.0
September 2011,81378.0,-104839.0,,23160.0
December 2011,36762.0,-122076.0,,15092.0
March 2012,62363.0,-131044.0,,21484.0
June 2012,61272.0,-132220.0,,15529.0
September 2012,59487.0,-126850.0,,19557.0
December 2012,64468.0,-138283.0,,17430.0
March 2013,62041.0,-133102.0,,15261.0
June 2013,60755.0,-139763.0,,13601.0
September 2013,53730.0,-132581.0,,13587.0
December 2013,66443.0,-150778.0,,14857.0
March 2014,60538.0,-143180.0,,11182.0
June 2014,61766.0,-144723.0,,9268.0
September 2014,11884.0,-92624.0,,
December 2014,35985.0,-105456.0,,
March 2015,37040.0,-116513.0,,
June 2015,36689.0,-116711.0,,17799.0
September 2015,39702.0,-120275.0,,20335.0
December 2015,52356.0,-132928.0,29032.0,29032.0
March 2016,42228.0,-122251.0,24100.0,17705.0
June 2016,39246.0,-119268.0,26197.0,18573.0
September 2016,40266.0,-120839.0,24491.0,7798.0
December 2016,54338.0,-134910.0,27977.0,7394.0
March 2017,36496.0,-115969.0,25524.0,5519.0
June 2017,44331.0,-124353.0,26821.0,7394.0
September 2017,45895.0,-124456.0,9342.0,1135.0
December 2017,84564.0,-163501.0,510.0,510.0
March 2018,49066.0,-128539.0,510.0,510.0
June 2018,51470.0,-131492.0,510.0,510.0
September 2018,49992.0,-130015.0,510.0,510.0
December 2018,88797.0,-169919.0,510.0,510.0
March 2019,31398.0,-110871.0,510.0,510.0
June 2019,20169.0,-100191.0,510.0,510.0
September 2019,7282.0,-87854.0,510.0,510.0
December 2019,23849.0,-104422.0,510.0,510.0
March 2020,18407.0,-98430.0,510.0,510.0
June 2020,21008.0,-101030.0,510.0,510.0
September 2020,24147.0,-104719.0,3256.0,3256.0
December 2020,24887.0,-105460.0,1139.0,1139.0
March 2021,17867.0,-97339.0,895.0,895.0
June 2021,19626.0,-99649.0,557.0,557.0
September 2021,18736.0,-99308.0,1658.0,1658.0
December 2021,26171.0,-106744.0,1490.0,1490.0
March 2022,19924.0,-99397.0,510.0,510.0
June 2022,20892.0,-74423.0,510.0,510.0
