,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,7965250.0,6172250.0,-4590500.0,,
June 2009,7965250.0,6172250.0,-4590500.0,,
September 2009,7965250.0,6172250.0,-4590500.0,,
December 2009,7965250.0,6172250.0,-4590500.0,,
March 2010,7693000.0,5745000.0,-4699000.0,,
June 2010,7415000.0,5134000.0,-4193000.0,,
September 2010,7534000.0,5137000.0,-2378000.0,,
December 2010,6446000.0,4920000.0,-1004000.0,39432000.0,38623000.0
March 2011,7514000.0,5592000.0,-2216000.0,,
June 2011,5987000.0,4127000.0,-1238000.0,34574000.0,33709000.0
September 2011,5824000.0,3819000.0,-1483000.0,32350000.0,31533000.0
December 2011,5901000.0,3878000.0,-2504000.0,30150000.0,29351000.0
March 2012,6367000.0,4323000.0,-3194000.0,26949000.0,26120000.0
June 2012,6213000.0,3581000.0,-3663000.0,23835000.0,22869000.0
September 2012,6179000.0,3380000.0,-4039000.0,20445000.0,19497000.0
December 2012,4691000.0,3064000.0,-3159000.0,17430000.0,16428000.0
March 2013,4261000.0,2354000.0,-3045000.0,14241000.0,13031000.0
June 2013,3879000.0,1377000.0,-3126000.0,12188000.0,11092000.0
September 2013,4545000.0,1619000.0,-2961000.0,8657000.0,7576000.0
December 2013,1291000.0,142000.0,-887000.0,7254000.0,6643000.0
March 2014,3095000.0,698000.0,-963000.0,18133000.0,17610000.0
June 2014,1805000.0,480000.0,-1672000.0,15620000.0,15122000.0
September 2014,1857000.0,523000.0,-1596000.0,13759000.0,13368000.0
December 2014,1821000.0,563000.0,1716000.0,15609000.0,15236000.0
March 2015,1941000.0,648000.0,-1529000.0,13679000.0,13329000.0
June 2015,2002000.0,675000.0,-1869000.0,12188000.0,11826000.0
September 2015,1704000.0,705000.0,-1505000.0,10852000.0,10507000.0
December 2015,1805000.0,523000.0,-1642000.0,9463000.0,9087000.0
March 2016,2149000.0,737000.0,-1860000.0,7647000.0,7297000.0
June 2016,1740000.0,568000.0,-1195000.0,10526000.0,10198000.0
September 2016,1703000.0,522000.0,-1207000.0,9268000.0,8941000.0
December 2016,2134000.0,672000.0,-1525000.0,7707000.0,7458000.0
March 2017,3421000.0,767000.0,-4273000.0,4906000.0,4593000.0
