,OperatingExpenses,NetIncomeLoss,Assets
March 2008,2028948.5,-213874089.75,
June 2008,2028948.5,-213874089.75,
September 2008,2028948.5,-213874089.75,
December 2008,2028948.5,-213874089.75,
March 2009,6366485.0,-253426215.0,
June 2009,5895357.0,734585939.0,
September 2009,3886594.0,-64854042.0,
December 2009,4208959.0,233073037.0,2580080822.0
March 2010,3526778.0,74436366.0,
June 2010,3518913.0,-288324484.0,2054841830.0
September 2010,2878696.0,55705675.0,1983531463.0
December 2010,2694446.0,216783917.0,1822041333.0
March 2011,3139678.0,236148719.0,2193152511.0
June 2011,2639361.0,-155619054.0,1520805941.0
September 2011,2044920.0,-213832182.0,1170556788.0
December 2011,1980109.0,275328315.0,1174394398.0
March 2012,2243468.0,38740371.0,1424646767.0
June 2012,2172632.0,-229473745.0,1356467024.0
September 2012,2223828.0,78593909.0,1132772937.0
December 2012,2315108.0,-19382927.0,1241349207.0
March 2013,1949051.0,45085571.0,1065544076.0
June 2013,1788322.0,-7308291.0,900475247.0
September 2013,1572691.0,64699853.0,782998872.0
December 2013,1417001.0,-28509577.0,640235512.0
March 2014,1312905.0,29579359.0,594230318.0
June 2014,1034579.0,32061691.0,642132589.0
September 2014,1237347.0,-79777495.0,667365169.0
December 2014,1513324.0,-471136789.0,1297252971.0
March 2015,4118398.0,-276690243.0,2889257190.0
June 2015,4493649.0,505259352.0,2407617937.0
September 2015,4671346.0,-677004421.0,2499609295.0
December 2015,5834098.0,-839977608.0,3177728808.0
March 2016,7120977.0,-178972992.0,3584243336.0
June 2016,6509218.0,641426881.0,3416781831.0
September 2016,6111165.0,-84354861.0,3480832573.0
December 2016,6125008.0,288453782.0,3283178094.0
March 2017,5262552.0,-253155304.0,3003018085.0
June 2017,5476212.0,-258773151.0,3276918477.0
September 2017,4805332.0,265809881.0,2364179820.0
December 2017,4573570.0,325090971.0,2148805465.0
March 2018,3620608.0,170897874.0,1883757752.0
June 2018,3391637.0,253227806.0,2042621831.0
September 2018,3117304.0,48484300.0,1758301820.0
December 2018,3032675.0,-763884625.0,1485351347.0
March 2019,3171765.0,420897668.0,1616523460.0
June 2019,2930288.0,-25593536.0,1639479726.0
September 2019,2777247.0,-83218477.0,1429807641.0
December 2019,2499980.0,161370049.0,1213915570.0
March 2020,3338866.0,-1617373490.0,2532942615.0
June 2020,10338213.0,-927063161.0,4721706138.0
September 2020,7746606.0,83890552.0,4086240744.0
December 2020,6872723.0,555364520.0,3712147230.0
March 2021,6444629.0,721469107.0,3152964544.0
June 2021,6768609.0,654237493.0,3239278986.0
September 2021,5628576.0,134666389.0,2733962894.0
December 2021,5111607.0,91901255.0,2379087571.0
March 2022,4500651.0,818899602.0,3429052318.0
June 2022,3992863.0,247761939.0,2767639672.0
