,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,,,275007.0,,,,
June 2010,,,418267.0,,,,
September 2010,,,616305.0,,,,
December 2010,,,986174.0,,4807252.0,518869.0,3457060.0
March 2011,,,573159.0,-700911.75,,,
June 2011,,,673917.0,-700911.75,5432780.0,1086978.0,3325421.0
September 2011,,,1015861.0,-700911.75,4969237.0,687684.0,3254361.0
December 2011,,,994154.0,-700911.75,5307743.0,718512.0,3245414.0
March 2012,,,899573.0,-550861.0,5144161.0,709044.0,3195812.0
June 2012,,,985497.0,-789587.0,5135782.0,591599.0,3121101.0
September 2012,,,714840.0,-368368.0,5261243.0,835538.0,3033527.0
December 2012,,,868513.0,-599229.0,5319197.0,476553.0,3180564.0
March 2013,,,721395.0,-304093.0,5078211.0,479750.0,3100164.0
June 2013,,,659942.0,-175320.0,5032841.0,428955.0,3048569.0
September 2013,,,685357.0,-212655.0,4792551.0,409985.0,2971529.0
December 2013,,,736267.0,-292691.0,4567794.0,526878.0,2909935.0
March 2014,,,550030.0,-167454.0,4490314.0,620753.0,2851155.0
June 2014,,,631966.0,-183367.0,4281966.0,534678.0,2818929.0
September 2014,,,574047.0,-156568.0,4142806.0,544768.0,2785073.0
December 2014,,,570174.0,-152858.0,3793666.0,343772.0,2748513.0
March 2015,515436.0,18000.0,527866.0,-171101.0,3626749.0,266923.0,2765950.0
June 2015,515436.0,18000.0,503006.0,-206004.0,3611366.0,439967.0,2684784.0
September 2015,415984.0,15000.0,415984.0,-138481.0,3531427.0,442430.0,2694451.0
December 2015,,,434241.0,-178754.0,3392811.0,417107.0,2664238.0
March 2016,470787.0,23056.5,438110.0,-144813.0,3283098.0,385747.0,2649592.0
June 2016,470787.0,23056.5,389684.0,-178777.0,3212763.0,437515.0,2572006.0
September 2016,413211.0,23527.0,389684.0,-185721.0,3223869.0,484512.0,2561986.0
December 2016,,,664000.0,-416412.0,5810537.0,1294764.0,4337113.0
March 2017,,,605066.0,368922.0,7525850.0,1329896.0,4357353.0
June 2017,,,744136.0,29365.0,7192807.0,1032573.0,4348861.0
September 2017,,,741503.0,33620.0,6956108.0,899037.0,4346833.0
December 2017,,,1340639.0,-620400.0,6393639.0,631749.0,4138102.0
March 2018,,,744462.0,18265.0,6464659.0,856062.0,4078993.0
June 2018,,,974336.0,2634.0,6671132.0,1196702.0,4034570.0
September 2018,,,776793.0,233499.0,6210874.0,866429.0,3982179.0
December 2018,,,628461.0,5395.0,6144145.0,927926.0,3927846.0
March 2019,,,822868.0,62861.0,7670037.0,909496.0,4127186.0
June 2019,,,859823.0,48311.0,7556076.0,966614.0,4061183.0
September 2019,,,884650.0,-121595.0,7379837.0,1007392.0,
December 2019,,,963712.0,80283.0,7342890.0,1098725.0,4055334.0
March 2020,,,876626.0,-34410.0,7650942.0,1275524.0,3986768.0
June 2020,,,988266.0,190746.0,7845534.0,1425502.0,3901737.0
September 2020,,,1017863.0,46218.0,8091714.0,1744088.0,3832477.0
December 2020,,,1014036.0,-2538.0,7752114.0,1687657.0,3762856.0
March 2021,,,1118407.0,2099.0,7971843.0,1888485.0,
June 2021,,,1602311.0,139113.0,21056044.0,5027325.0,
September 2021,,,2024304.0,135630.0,26791411.0,15248043.0,
December 2021,,,2439160.0,-8998.0,26334823.0,15056571.0,
March 2022,,,2459866.0,156010.0,29962439.0,18201414.0,
June 2022,,,2594204.0,-847044.0,26360709.0,14674138.0,
