,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,14223250.0,10817500.0,3163000.0,,
March 2009,14223250.0,10817500.0,3163000.0,,
June 2009,14223250.0,10817500.0,3163000.0,,
September 2009,14223250.0,10817500.0,3163000.0,,
December 2009,14290500.0,10908500.0,-1804000.0,,
March 2010,14290500.0,10908500.0,-1804000.0,,
June 2010,15568000.0,12274000.0,-163000.0,,
September 2010,16862000.0,10742000.0,-208000.0,467411000.0,202582000.0
December 2010,14256000.0,10963000.0,774000.0,,
March 2011,15493000.0,12352000.0,2358000.0,,
June 2011,19392000.0,16224000.0,6812000.0,536403000.0,279935000.0
September 2011,18448000.0,15436000.0,6547000.0,511542000.0,240849000.0
December 2011,18371000.0,14326000.0,3103000.0,512126000.0,247918000.0
March 2012,16311000.0,13176000.0,8039000.0,497459000.0,234433000.0
June 2012,,,,,
