,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,4963470.0,9249056.5,,
December 2009,4963470.0,9249056.5,,
March 2010,4963470.0,9249056.5,,
June 2010,4963470.0,9249056.5,46122000.0,
September 2010,5845014.0,-6466000.0,,
December 2010,5762305.0,-3427000.0,,
March 2011,7037847.0,-7457000.0,,
June 2011,6723420.0,2280000.0,34325000.0,30257618.0
September 2011,4812252.0,-5101000.0,28859000.0,24956796.0
December 2011,6225531.0,20693527.0,52692000.0,49038794.0
March 2012,6892141.0,-7266281.0,45561228.0,42191173.0
June 2012,6325643.0,-7517000.0,38635000.0,35479433.0
September 2012,7035102.0,-7141000.0,31101000.0,28082107.0
December 2012,6425233.0,-5392000.0,27081474.0,24201033.0
March 2013,8113574.0,8609000.0,54386416.0,51569816.0
June 2013,6807275.0,-7656000.0,47927000.0,45215610.0
September 2013,7514094.0,-5201000.0,41210000.0,38506557.0
December 2013,7243108.0,-8873000.0,32784822.0,30164696.0
March 2014,8141744.0,-9506000.0,26253000.0,23680715.0
June 2014,10781212.0,-11847000.0,47486000.0,45384897.0
September 2014,9392017.0,-12410000.0,37816000.0,35523387.0
December 2014,10364850.0,-11435000.0,26787417.0,24527867.0
March 2015,10385422.0,-11756147.0,111834000.0,109615909.0
June 2015,11593599.0,-12401000.0,105780000.0,103487202.0
September 2015,12913130.0,-15394000.0,91791000.0,88976636.0
December 2015,14261676.0,-13746050.0,81964079.0,78776679.0
March 2016,13298860.0,-13996000.0,67641541.0,64443987.0
June 2016,13018805.0,-15901000.0,56950268.0,52951105.0
September 2016,14525864.0,-16197848.0,40609000.0,36101251.0
December 2016,12748026.0,-24447000.0,53124000.0,
March 2017,12491290.0,-59306000.0,52689522.0,48491057.0
June 2017,12011215.0,-53255000.0,162573392.0,157298162.0
September 2017,17341528.0,-118744548.0,153359344.0,147363885.0
December 2017,25495536.0,-2514000.0,155953747.0,148593645.0
March 2018,28843102.0,-35546228.0,379887560.0,369158414.0
June 2018,27603000.0,-117032000.0,664173000.0,648380000.0
September 2018,38239000.0,-64169000.0,612662000.0,594014000.0
December 2018,55648000.0,-93499000.0,528040000.0,504503000.0
March 2019,58172000.0,-87337000.0,484574000.0,448857000.0
June 2019,52923000.0,-75953000.0,477685000.0,442259000.0
September 2019,68958000.0,-94292000.0,411730000.0,378077000.0
December 2019,74818000.0,-99608000.0,671722000.0,638704000.0
March 2020,62428000.0,-93047000.0,594106000.0,561723000.0
June 2020,42561000.0,-66466000.0,1077130000.0,1043476000.0
