,OperatingExpenses,Assets
June 2009,975750.0,
September 2009,975750.0,
December 2009,975750.0,
March 2010,975750.0,
June 2010,974000.0,
September 2010,1064000.0,
December 2010,1109000.0,
March 2011,2491000.0,543214000.0
June 2011,1165000.0,531569000.0
September 2011,1205000.0,506250000.0
December 2011,1212000.0,557117000.0
March 2012,3090000.0,632989000.0
June 2012,1419000.0,562138000.0
September 2012,1438000.0,606559000.0
December 2012,2873000.0,635212000.0
March 2013,2608000.0,667672000.0
