,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
September 1993,235978.34848484848,-500.0,,
December 1993,235978.34848484848,-500.0,,
March 1994,235978.34848484848,0.0,,
June 1994,235978.34848484848,0.0,,
September 1994,235978.34848484848,0.0,,
December 1994,235978.34848484848,0.0,,
March 1995,235978.34848484848,0.0,,
June 1995,235978.34848484848,0.0,,
September 1995,235978.34848484848,0.0,,
December 1995,235978.34848484848,0.0,,
March 1996,235978.34848484848,0.0,,
June 1996,235978.34848484848,0.0,,
September 1996,235978.34848484848,0.0,,
December 1996,235978.34848484848,0.0,,
March 1997,235978.34848484848,0.0,,
June 1997,235978.34848484848,0.0,,
September 1997,235978.34848484848,0.0,,
December 1997,235978.34848484848,0.0,,
March 1998,235978.34848484848,-2699.25,,
June 1998,235978.34848484848,-2699.25,,
September 1998,235978.34848484848,-2699.25,,
December 1998,235978.34848484848,-2699.25,,
March 1999,235978.34848484848,-1050262.75,,
June 1999,235978.34848484848,-1050262.75,,
September 1999,235978.34848484848,-1050262.75,,
December 1999,235978.34848484848,-1050262.75,,
March 2000,235978.34848484848,-337562.25,,
June 2000,235978.34848484848,-337562.25,,
September 2000,235978.34848484848,-337562.25,,
December 2000,235978.34848484848,-337562.25,,
March 2001,235978.34848484848,-373961.0,,
June 2001,235978.34848484848,-373961.0,,
September 2001,235978.34848484848,-373961.0,,
December 2001,235978.34848484848,-373961.0,,
March 2002,235978.34848484848,-256455.0,,
June 2002,235978.34848484848,-256455.0,,
September 2002,235978.34848484848,-256455.0,,
December 2002,235978.34848484848,-256455.0,,
March 2003,235978.34848484848,-319966.75,,
June 2003,235978.34848484848,-319966.75,,
September 2003,235978.34848484848,-319966.75,,
December 2003,235978.34848484848,-319966.75,,
March 2004,235978.34848484848,-470834.25,,
June 2004,235978.34848484848,-470834.25,,
September 2004,235978.34848484848,-470834.25,,
December 2004,235978.34848484848,-470834.25,,
March 2005,235978.34848484848,-460513.75,,
June 2005,235978.34848484848,-460513.75,,
September 2005,235978.34848484848,-460513.75,,
December 2005,235978.34848484848,-460513.75,,
March 2006,235978.34848484848,-738508.25,,
June 2006,235978.34848484848,-738508.25,,
September 2006,235978.34848484848,-738508.25,,
December 2006,235978.34848484848,-738508.25,,
March 2007,235978.34848484848,-105739.5,,
June 2007,235978.34848484848,-105739.5,,
September 2007,235978.34848484848,-105739.5,,
December 2007,235978.34848484848,-105739.5,,
March 2008,235978.34848484848,-61387.5,,
June 2008,235978.34848484848,-61387.5,,
September 2008,235978.34848484848,-61387.5,,
December 2008,235978.34848484848,-61387.5,,
March 2009,235978.34848484848,-9042.5,,
June 2009,235978.34848484848,-9042.5,,
September 2009,235978.34848484848,-9042.5,,
December 2009,235978.34848484848,-9042.5,,
March 2010,30667.0,-30667.0,,
June 2010,113223.0,-113223.0,,
September 2010,132863.0,-132863.0,,
December 2010,75568.0,-122637.0,167863.0,824.0
March 2011,121648.0,-121648.0,,
June 2011,155438.0,-155438.0,165549.0,198.0
September 2011,34339.0,-34339.0,146088.0,48.0
December 2011,47856.0,-82388.0,136434.0,61.0
March 2012,31027.0,-31027.0,190469.0,198.0
June 2012,28747.0,-28747.0,186419.0,183.0
September 2012,28445.0,-28445.0,185339.0,158.0
December 2012,37705.0,-37705.0,209768.0,207.0
