,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 1999,1460.357142857143,-2291.782608695652,-7.275957614183426e-12,,,
December 1999,1460.357142857143,-2291.782608695652,-7.275957614183426e-12,,,
March 2000,1460.357142857143,-2291.782608695652,-166.0,,,
June 2000,1460.357142857143,-2291.782608695652,-166.0,,,
September 2000,1460.357142857143,-2291.782608695652,-166.0,,,
December 2000,1460.357142857143,-2291.782608695652,-166.0,,,
March 2001,1460.357142857143,-2291.782608695652,-166.0,,,
June 2001,1460.357142857143,-2291.782608695652,-166.0,,,
September 2001,1460.357142857143,-2291.782608695652,-166.0,,,
December 2001,1460.357142857143,-2291.782608695652,-166.0,,,
March 2002,1460.357142857143,-2291.782608695652,-166.0,,,
June 2002,1460.357142857143,-2291.782608695652,-166.0,,,
September 2002,1460.357142857143,-2291.782608695652,-166.0,,,
December 2002,1460.357142857143,-2291.782608695652,-166.0,,,
March 2003,1460.357142857143,-2291.782608695652,-166.0,,,
June 2003,1460.357142857143,-2291.782608695652,-166.0,,,
September 2003,1460.357142857143,-2291.782608695652,-166.0,,,
December 2003,1460.357142857143,-2291.782608695652,-166.0,,,
March 2004,1460.357142857143,-2291.782608695652,-166.0,,,
June 2004,1460.357142857143,-2291.782608695652,-166.0,,,
September 2004,1460.357142857143,-2291.782608695652,-166.0,,,
December 2004,1460.357142857143,-2291.782608695652,-166.0,,,
March 2005,1460.357142857143,-2291.782608695652,-150.0,,,
June 2005,1460.357142857143,-2291.782608695652,-150.0,,,
September 2005,1460.357142857143,-2291.782608695652,-150.0,,,
December 2005,1460.357142857143,-2291.782608695652,-150.0,,,
March 2006,1460.357142857143,-2291.782608695652,-1388.75,,,
June 2006,1460.357142857143,-2291.782608695652,-1388.75,,,
September 2006,1460.357142857143,-2291.782608695652,-1388.75,,,
December 2006,1460.357142857143,-2291.782608695652,-1388.75,,,
March 2007,1460.357142857143,-2291.782608695652,-2420.25,,,
June 2007,1460.357142857143,-2291.782608695652,-2420.25,,,
September 2007,1460.357142857143,-2291.782608695652,-2420.25,,,
December 2007,1460.357142857143,-2291.782608695652,-2420.25,,,
March 2008,1460.357142857143,-2291.782608695652,-6077.25,,,
June 2008,1460.357142857143,-2291.782608695652,-6077.25,,,
September 2008,1460.357142857143,-2291.782608695652,-6077.25,,,
December 2008,1460.357142857143,-2291.782608695652,-6077.25,,,
March 2009,1460.357142857143,-2291.782608695652,-5912.25,,,
June 2009,1460.357142857143,-2291.782608695652,-5912.25,,,
September 2009,1460.357142857143,-2291.782608695652,-5912.25,,,
December 2009,1460.357142857143,-2291.782608695652,-5912.25,,,
March 2010,7041.5,-2291.782608695652,-7294.333333333333,,,
June 2010,7041.5,-2291.782608695652,-7294.333333333333,,,
September 2010,3760.0,-2291.782608695652,-7294.333333333333,,,
December 2010,1077.0,-2291.782608695652,-2471.0,,,
March 2011,5920.0,26355.5,-7259.0,,,
June 2011,4115.0,26355.5,-5511.0,,,
September 2011,4350.0,26355.5,-5802.0,,,
December 2011,9558.0,26355.5,-11348.0,,,
March 2012,5750.0,143417.0,-7237.0,,,
June 2012,223148.0,-122974.0,-224633.0,,,
September 2012,160096.0,38684.0,-165724.0,,,
December 2012,216803.0,46295.0,-225226.0,104500.0,104500.0,
March 2013,155270.0,37995.0,-166492.0,79593.0,15373.0,
June 2013,211821.0,24751.0,-225522.0,62721.0,1814.0,
September 2013,226127.0,44757.0,-244191.0,101799.0,26444.0,
December 2013,1062864.0,24589.0,-1084111.0,71755.0,458.0,71297.0
March 2014,982101.0,117697.0,-1004215.0,,,
June 2014,1869907.0,267794.0,-1892728.0,529091.0,375306.0,153785.0
September 2014,930117.0,308044.0,-953229.0,235431.0,46408.0,189023.0
December 2014,1036682.0,146705.0,-1057514.0,482935.0,339689.0,143246.0
March 2015,1770000.0,396120.0,-1792650.0,238162.0,104198.0,238162.0
June 2015,850619.0,297858.0,-827209.0,205747.0,81065.0,124682.0
September 2015,868487.0,257380.0,-835816.0,364745.0,166791.0,197954.0
December 2015,795110.0,166792.0,-825635.0,297919.0,113517.0,184402.0
March 2016,663461.0,136422.0,-697712.0,904812.0,733962.0,904812.0
June 2016,430016.0,115130.0,-471418.0,764520.0,607222.0,764520.0
September 2016,678852.0,115518.0,-716941.0,493189.0,349443.0,493189.0
December 2016,861185.0,134761.0,-1091400.0,0.0,,
March 2017,914688.0,175990.0,-952112.0,,,
June 2017,530041.0,94440.0,-714822.0,1791950.0,946848.0,
September 2017,1621660.0,-12046.0,-1632887.0,1670084.0,168270.0,
