,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,17829.75,-17829.75,,
June 2010,17829.75,-17829.75,,
September 2010,17829.75,-17829.75,,
December 2010,17829.75,-17829.75,0.0,
March 2011,7663.25,-7663.25,,
June 2011,7663.25,-7663.25,,
September 2011,7663.25,-7663.25,,
December 2011,7663.25,-7663.25,0.0,
March 2012,1854.0,-1854.0,,
June 2012,1854.0,-1854.0,,
September 2012,1854.0,-1854.0,,
December 2012,1854.0,-1854.0,0.0,
March 2013,7182.75,-7182.75,,
June 2013,7182.75,-7182.75,,
September 2013,7182.75,-7182.75,,
December 2013,7182.75,-7182.75,0.0,
March 2014,7177.25,-7177.25,,
June 2014,7177.25,-7177.25,,
September 2014,7177.25,-7177.25,,
December 2014,7177.25,-7177.25,0.0,
March 2015,187.5,-187.5,,
June 2015,187.5,-187.5,,
September 2015,187.5,-187.5,,
December 2015,187.5,-187.5,0.0,
March 2016,,,,
June 2016,,,,
September 2016,,,,
December 2016,,,0.0,
March 2017,3260.75,-3260.75,,
June 2017,3260.75,-3260.75,,
September 2017,3260.75,-3260.75,,
December 2017,3260.75,-3260.75,0.0,
March 2018,19262.0,-10666.0,,
June 2018,4297.0,-4297.0,,
September 2018,2807.0,-2807.0,,
December 2018,806.0,-806.0,0.0,
March 2019,6257.0,-6257.0,0.0,
June 2019,17305.0,-17305.0,0.0,
September 2019,1307.0,-1307.0,0.0,
December 2019,8766.0,-8766.0,0.0,
March 2020,6901.0,-6901.0,0.0,
June 2020,1337.0,-1337.0,0.0,
September 2020,6982.0,-6982.0,0.0,
December 2020,1107.0,-9001107.0,0.0,0.0
March 2021,15648.0,-15648.0,16620.0,16620.0
June 2021,6629.0,-6629.0,9003.0,4003.0
September 2021,34527.0,-34527.0,9483.0,4483.0
December 2021,78004104.0,-78005966.0,5131.0,131.0
March 2022,18723130.0,-18723130.0,5000.0,
June 2022,20100.0,-20100.0,29935.0,
