,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2020,3894000.0,2763000.0,-3827000.0,,
June 2020,5065000.0,3780000.0,2257000.0,,
September 2020,6053000.0,4812000.0,-6068000.0,,
December 2020,7392000.0,5286000.0,-7402000.0,96398000.0,92914000.0
March 2021,7452000.0,4817000.0,-7435000.0,89436000.0,84865000.0
June 2021,10956000.0,7265000.0,-10921000.0,190418000.0,186359000.0
September 2021,13795000.0,9787000.0,-13758000.0,178375000.0,174404000.0
December 2021,17884000.0,13400000.0,-17869000.0,179250000.0,161068000.0
March 2022,15366000.0,10945000.0,-15343000.0,164631000.0,145436000.0
June 2022,19120000.0,13887000.0,-14594000.0,175329000.0,154165000.0
