,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,45623250.0,51082750.0,,
June 2008,45623250.0,51082750.0,,
September 2008,45623250.0,51082750.0,,
December 2008,45623250.0,51082750.0,,
March 2009,43769000.0,47306000.0,,
June 2009,42950000.0,58762000.0,,
September 2009,40948000.0,52569000.0,,
December 2009,43178000.0,18707000.0,1087509000.0,199951000.0
March 2010,45793000.0,44577000.0,,
June 2010,42820000.0,56306000.0,1090056000.0,202536000.0
September 2010,48644000.0,44437000.0,1103057000.0,209097000.0
December 2010,45908000.0,48915000.0,1091987000.0,190442000.0
March 2011,51746000.0,73593000.0,1126032000.0,224907000.0
June 2011,56670000.0,86963000.0,1104470000.0,196573000.0
September 2011,51370000.0,80650000.0,1086499000.0,189293000.0
December 2011,49468000.0,63661000.0,1121628000.0,214526000.0
March 2012,55273000.0,54605000.0,1176123000.0,231292000.0
June 2012,56239000.0,77462000.0,1193578000.0,247198000.0
September 2012,57963000.0,67364000.0,1197956000.0,224892000.0
December 2012,58993000.0,57995000.0,1218607000.0,217967000.0
March 2013,58117000.0,48753000.0,1314720000.0,273811000.0
June 2013,58989000.0,64916000.0,1310819000.0,252412000.0
September 2013,59080000.0,60258000.0,1408236000.0,304412000.0
December 2013,71546000.0,28815000.0,1408931000.0,315725000.0
March 2014,56512000.0,21531000.0,1483065000.0,368024000.0
June 2014,65019000.0,54002000.0,1526364000.0,399551000.0
September 2014,59362000.0,37892000.0,1558330000.0,438987000.0
December 2014,60086000.0,-14778000.0,1515187000.0,427728000.0
March 2015,51976000.0,-5433000.0,1446421000.0,345232000.0
June 2015,48456000.0,27877000.0,1341177000.0,250575000.0
September 2015,46356000.0,21790000.0,1395152000.0,322089000.0
December 2015,58220000.0,-11289000.0,1394216000.0,351457000.0
March 2016,49602000.0,-10753000.0,1290483000.0,241238000.0
June 2016,46118000.0,30494000.0,1265804000.0,216206000.0
September 2016,47433000.0,34658000.0,1261418000.0,215082000.0
December 2016,47139000.0,13300000.0,1270976000.0,235211000.0
March 2017,47435000.0,10653000.0,1301024000.0,266658000.0
June 2017,50839000.0,45173000.0,1247320000.0,214857000.0
September 2017,55400000.0,44719000.0,1315492000.0,280547000.0
December 2017,57550000.0,62969000.0,1246000000.0,208988000.0
March 2018,60011000.0,39112000.0,1307114000.0,257019000.0
June 2018,61665000.0,70720000.0,1336552000.0,291455000.0
September 2018,61019000.0,70132000.0,1381503000.0,336120000.0
December 2018,68411000.0,43785000.0,1414541000.0,366424000.0
March 2019,64802000.0,-10687000.0,1526184000.0,327436000.0
June 2019,60374000.0,53834000.0,1476275000.0,284103000.0
September 2019,63713000.0,47086000.0,1516443000.0,329890000.0
December 2019,65810000.0,29383000.0,1498314000.0,295390000.0
March 2020,64526000.0,-6063000.0,1633672000.0,432642000.0
June 2020,101792000.0,14006000.0,1469540000.0,277638000.0
September 2020,59192000.0,54525000.0,1503009000.0,321404000.0
December 2020,71777000.0,12611000.0,1481174000.0,299192000.0
March 2021,73671000.0,-18227000.0,1436374000.0,251176000.0
June 2021,69199000.0,8860000.0,1435314000.0,259426000.0
September 2021,63745000.0,46330000.0,1467884000.0,300920000.0
December 2021,61999000.0,29929000.0,1428934000.0,271173000.0
March 2022,63558000.0,-8243000.0,1419426000.0,257625000.0
June 2022,71319000.0,-4623000.0,1390613000.0,265460000.0
