,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2009,,,722750.0,,,
September 2009,,,722750.0,,,
December 2009,,,722750.0,,,
March 2010,,,722750.0,,,
June 2010,5316413.0,,-111703.0,,,
September 2010,5364813.0,,471739.0,,,
December 2010,5586233.0,,865679.0,,,
March 2011,,,32285.0,,,
June 2011,6170689.0,408000.0,506000.0,,,
September 2011,7924098.0,371000.0,980268.0,,,
December 2011,6524919.0,429000.0,1111000.0,,,
March 2012,,444000.0,1318732.0,,,
June 2012,,372000.0,808000.0,,,
September 2012,,425000.0,300000.0,,,
December 2012,,471000.0,-736000.0,,,
March 2013,,384000.0,437000.0,,,
June 2013,,557000.0,-53000.0,,,
September 2013,,486000.0,-456000.0,,,
December 2013,,526000.0,-227000.0,,,
March 2014,,196000.0,1250000.0,,,
June 2014,,405000.0,384000.0,,,
September 2014,,759000.0,67000.0,,,
December 2014,,56000.0,68000.0,,,
March 2015,,828000.0,-322000.0,,,
June 2015,,555000.0,231000.0,,,
September 2015,,937000.0,-478000.0,,,
December 2015,,-169000.0,102000.0,,,
March 2016,,515000.0,381000.0,,,
June 2016,,299000.0,224000.0,,,
September 2016,,418000.0,519000.0,,,
December 2016,,434000.0,14000.0,,,
March 2017,,328000.0,777000.0,,,
June 2017,,398000.0,238000.0,,,
September 2017,,322000.0,84000.0,,,
December 2017,,616000.0,20000.0,,,
March 2018,,427000.0,-1000.0,,,
June 2018,,318000.0,509000.0,,,
September 2018,,402000.0,1721000.0,,,
December 2018,,513000.0,1340000.0,,,
March 2019,,655000.0,283000.0,,,
June 2019,,397000.0,2061000.0,,,
September 2019,,1179603000.0,2230000.0,,,
December 2019,,-1178299000.0,1335000.0,,,
March 2020,,703000.0,1335000.0,,,
June 2020,,763000.0,-15000.0,,,
September 2020,,981000.0,321000.0,,,
December 2020,,808000.0,503000.0,,,
March 2021,,941000.0,624000.0,,,
June 2021,,326000.0,2906000.0,,,
September 2021,,870000.0,3150000.0,,,
December 2021,,656000.0,2684000.0,,,
March 2022,,500000.0,1628000.0,,,
June 2022,,631000.0,431000.0,,,
