,NetIncomeLoss,Assets
March 2016,1856250.0,
June 2016,1856250.0,
September 2016,1856250.0,
December 2016,1856250.0,
March 2017,2145687.0,
June 2017,2463069.0,
September 2017,2727817.0,
December 2017,1900000.0,900998830.0
March 2018,3215935.0,956842457.0
June 2018,3791000.0,979440544.0
September 2018,3481463.0,1035028184.0
December 2018,3765000.0,1044186000.0
March 2019,4740000.0,1077235000.0
June 2019,3836000.0,1127556000.0
September 2019,4000000.0,1151934000.0
December 2019,4181000.0,1179520000.0
March 2020,3299000.0,1209593000.0
June 2020,2416000.0,1288011000.0
September 2020,3595000.0,1339821000.0
December 2020,3817000.0,1366826000.0
March 2021,5077000.0,1455334000.0
June 2021,6379000.0,1601460000.0
September 2021,8250000.0,1679911000.0
December 2021,9134000.0,1726691000.0
March 2022,8152000.0,1863945000.0
June 2022,8480000.0,1934242000.0
