,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2009,835500.0,1975500.0,,
December 2009,835500.0,1975500.0,,
March 2010,835500.0,1975500.0,,
June 2010,835500.0,1975500.0,,
September 2010,1099000.0,2133000.0,,
December 2010,910000.0,1709000.0,,
March 2011,723000.0,2988000.0,,
June 2011,1572000.0,2158000.0,294611000.0,156990000.0
September 2011,1756000.0,9327000.0,294440000.0,158237000.0
December 2011,1748000.0,9250000.0,311175000.0,174843000.0
March 2012,1398000.0,2902000.0,312707000.0,176291000.0
June 2012,1349000.0,7084000.0,310067000.0,173226000.0
September 2012,953000.0,2676000.0,307804000.0,170705000.0
December 2012,986000.0,3829000.0,312086000.0,174213000.0
March 2013,1194000.0,4176000.0,309752000.0,171931000.0
June 2013,1175000.0,4558000.0,308241000.0,171153000.0
September 2013,1012000.0,155000.0,312625000.0,171376000.0
