,OperatingExpenses,Assets,AssetsCurrent
March 2010,838000.0,,
June 2010,756000.0,,
September 2010,,,
December 2010,,16591000.0,7180000.0
March 2011,720000.0,,
June 2011,690000.0,13477000.0,4672000.0
