,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2009,,100209.75,,,
September 2009,,100209.75,,,
December 2009,,100209.75,,,
March 2010,,100209.75,,,
June 2010,,5776.0,,,
September 2010,,70040.0,,,
December 2010,,26898.0,,,
March 2011,,52982.0,15948471.0,670197.0,
June 2011,,104385.0,15365673.0,672726.0,
September 2011,,79272.0,15247841.0,636936.0,
December 2011,,50961.0,15281699.0,543965.0,
March 2012,,95375.0,16574370.0,879058.0,
June 2012,,-63217.0,,,
September 2012,,763.0,16482673.0,540231.0,
December 2012,,-39580.0,17658502.0,725421.0,
March 2013,,-74340.0,17935444.0,741028.0,116454.0
June 2013,,16131.0,17971493.0,826655.0,6974.0
September 2013,,194051.0,17434039.0,1014982.0,53437.0
December 2013,,88659.0,17147147.0,1025234.0,69676.0
March 2014,,2272.0,17918290.0,831128.0,7239.0
June 2014,,19054.0,17900152.0,823002.0,949.0
September 2014,,86256.0,18308360.0,873723.0,19692.0
December 2014,,-175321.0,21676816.0,788421.0,100778.0
March 2015,,-270975.0,21470950.0,589771.0,48980.0
June 2015,,-324366.0,21775956.0,664091.0,47135.0
September 2015,,-776307.0,20398200.0,496308.0,
December 2015,,-2445536.0,17284230.0,335898.0,
March 2016,,-433476.0,16467260.0,355322.0,
June 2016,,-293456.0,16346073.0,564141.0,
September 2016,,-237902.0,15992573.0,425225.0,
December 2016,,-159741.0,12928269.0,414319.0,
March 2017,,-3454.0,12708065.0,504934.0,
June 2017,,-295552.0,12144814.0,520041.0,
September 2017,,-189170.0,11991230.0,424518.0,
December 2017,,-101228.0,10227936.0,746466.0,
March 2018,,264461.0,10400954.0,1372433.0,
June 2018,727683.0,14420.0,9904276.0,1097876.0,
September 2018,686101.0,22031.0,9896036.0,905778.0,
December 2018,652445.0,-13076.0,9440116.0,512575.0,
March 2019,612298.0,-36321.0,9449684.0,562008.0,
June 2019,747441.0,-54186.0,9713029.0,560245.0,
September 2019,700655.0,-82787.0,9883806.0,458810.0,
December 2019,724990.0,35196.0,9782700.0,489917.0,
March 2020,629130.0,2299.0,10070509.0,369266.0,
June 2020,651836.0,-299670.0,10025020.0,310573.0,
September 2020,652848.0,-41970.0,10209769.0,407943.0,
December 2020,673821.0,80497.0,10186393.0,429237.0,
March 2021,661798.0,417075.0,10830687.0,757494.0,
June 2021,856532.0,395006.0,11096272.0,838040.0,
September 2021,837135.0,708828.0,11167504.0,928050.0,
December 2021,838965.0,753302.0,12073396.0,1652037.0,
March 2022,1173910.0,997930.0,13284520.0,2733539.0,
June 2022,1148205.0,1298672.0,14681482.0,2107756.0,
