,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2007,,,-20436.75,,,
December 2007,,,-20436.75,,,
March 2008,,,-20436.75,,,
June 2008,17520.11111111111,5269.0,-20436.75,,,
September 2008,17520.11111111111,5269.0,-8559.25,,,
December 2008,17520.11111111111,5269.0,-8559.25,,,
March 2009,17520.11111111111,5269.0,-8559.25,,,
June 2009,17520.11111111111,5269.0,-8559.25,,,
September 2009,17520.11111111111,5269.0,-13776.75,,,
December 2009,17520.11111111111,5269.0,-13776.75,,,
March 2010,17520.11111111111,5269.0,-13776.75,,,
June 2010,17520.11111111111,5269.0,-13776.75,,,
September 2010,185135.0,5269.0,-186883.0,,,
December 2010,115184.0,5269.0,-116932.0,,,
March 2011,142451.0,5269.0,-146731.0,,,
June 2011,416071.0,5269.0,-379432.0,,,
September 2011,489035.0,0.0,-408252.0,,,
December 2011,338807.0,0.0,-338807.0,,,
March 2012,279100.0,0.0,-280092.0,,,
June 2012,100523.0,0.0,-210903.0,,,
September 2012,61830.0,0.0,-65287.0,,,
December 2012,34101.0,0.0,-37558.0,,,
March 2013,7216681.0,2500.0,-7856431.0,,,
June 2013,-6958889.0,49500.0,-343627.0,,,
September 2013,63769.0,8500.0,-67415.0,,,
December 2013,1985670.0,2121.0,-1992052.0,,,
March 2014,77281.0,419.0,-296705.0,,,
June 2014,-151772.0,,-2739420.0,,,
September 2014,2117.0,121.0,-53035.0,,,
December 2014,922.0,172.0,-51292.0,,,
March 2015,20743.0,243.0,-52407.0,,,
June 2015,19980.0,,-26538355.0,,,
September 2015,3175.0,,-4385.0,,,
December 2015,2447.0,,-2586.0,,,
March 2016,1733.0,,-2434.0,,,
June 2016,-167.0,,-1563848.0,,,
September 2016,784.0,,-1500.0,,,
December 2016,728.0,,-1444.0,,,
March 2017,258.5,,-1132.0,,,
June 2017,258.5,,-794.0,,,
September 2017,31395.0,,-32111.0,,,
December 2017,43656.0,,-44372.0,,,
March 2018,34898.0,,4159.0,,,
June 2018,56040.0,,-56756.0,,,
September 2018,29409.0,,-30125.0,,,
December 2018,35763.0,,-36479.0,,,
March 2019,47096.0,,-47812.0,,,
June 2019,1706243.0,,-1729478.0,,,
September 2019,2079274.0,,-2194725.0,,,
December 2019,1743549.0,,-1868817.0,,,
March 2020,1096990.0,,-1553917.0,,,
June 2020,1765584.0,,-2110786.0,,,
September 2020,2279235.0,,-2429721.0,,,
December 2020,799594.0,,-1009957.0,,,
March 2021,2412151.0,,-2709199.0,,,
June 2021,1948032.0,,-2242466.0,,,
September 2021,491983.0,,-604720.0,,,
December 2021,721942.0,,-962492.0,,,
