,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,11399000.0,9775000.0,-11372000.0,,
June 2019,11399000.0,9775000.0,-11372000.0,,
September 2019,13100000.0,11292000.0,-13092000.0,,
December 2019,15186000.0,13520000.0,-15264000.0,22342000.0,16885000.0
March 2020,13724000.0,11503000.0,-13952000.0,,
June 2020,15539000.0,13628000.0,-15723000.0,,
September 2020,18668000.0,16113000.0,-18367000.0,142428000.0,77764000.0
December 2020,21030000.0,16471000.0,-20758000.0,255594000.0,190687000.0
March 2021,23416000.0,18726000.0,-22986000.0,229886000.0,165315000.0
June 2021,23540000.0,18642000.0,-23111000.0,208526000.0,144672000.0
September 2021,26302000.0,20494000.0,-26080000.0,186069000.0,123953000.0
December 2021,28795000.0,22463000.0,-29143000.0,519774000.0,459562000.0
March 2022,31724000.0,24508000.0,-26914000.0,488305000.0,429824000.0
June 2022,33678000.0,25974000.0,-27313000.0,456900000.0,400066000.0
