,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2012,1786.6666666666667,,-1786.6666666666667,,,
March 2013,1786.6666666666667,,-1786.6666666666667,,,
June 2013,1786.6666666666667,,-1786.6666666666667,46345.0,46345.0,
September 2013,7463.0,,-7463.0,,,
December 2013,14217.0,,-14217.0,25315.0,24965.0,
March 2014,3491.0,,-3491.0,,,
June 2014,14864.0,,-14864.0,6685.0,6335.0,
September 2014,3430.0,,-3430.0,3830.0,3480.0,
December 2014,3672.0,,-3672.0,1208.0,858.0,
March 2015,6559.0,,-6559.0,2072.0,1722.0,
June 2015,106976.0,0.0,-106976.0,385.0,35.0,
September 2015,117343.0,0.0,-117343.0,,,
December 2015,4231.0,0.0,-4231.0,484.0,134.0,
March 2016,1822.0,0.0,-1822.0,1907159.0,607159.0,1300000.0
June 2016,329834.0,59823.0,-327173.0,259.0,134.0,
September 2016,1341726.0,642522.0,-1291370.0,8736620.0,3797410.0,4939210.0
December 2016,1377545.0,366046.0,-1356084.0,9973332.0,5034122.0,4939210.0
March 2017,990203.0,331213.0,-947929.0,9079258.0,4199874.0,4879384.0
June 2017,1230372.0,277326.0,-1213556.0,8294568.0,3416049.0,4878519.0
September 2017,1793243.0,255639.0,-1827732.0,7575100.0,2695699.0,4879401.0
December 2017,1999775.0,176932.0,-2003451.0,6357846.0,1479455.0,4878391.0
March 2018,1136717.0,32582.0,-1144412.0,5572237.0,691880.0,4880357.0
June 2018,809385.0,136131.0,-803965.0,5166547.0,287431.0,4879116.0
September 2018,124436.0,-21037.0,-124533.0,5225269.0,347495.0,4877774.0
December 2018,399328.0,75000.0,-401303.0,5163787.0,287287.0,4876500.0
March 2019,263291.0,0.0,-265360.0,5037932.0,162811.0,4875121.0
June 2019,191845.0,0.0,-209543.0,4993754.0,119042.0,4874712.0
September 2019,60706.0,-60627.0,-60174.0,4945882.0,71579.0,4874303.0
December 2019,149281.0,10189.0,-158042.0,4909819.0,35925.0,4873894.0
March 2020,181580.0,45164.0,-190973.0,4943314.0,69828.0,4873486.0
June 2020,92564.0,11386.0,-2707180.0,2222771.0,72679.0,2150092.0
September 2020,5005433.0,,-2290477.0,32944.0,32630.0,314.0
December 2020,154941.0,28672.0,-171862.0,3351.0,3351.0,
March 2021,93623.0,16067.0,-266361.0,93607.0,93607.0,
June 2021,64573.0,0.0,-123590.0,94656.0,94656.0,
September 2021,-65323.0,,-223269.0,44577.0,44577.0,
December 2021,81791.0,9135.0,-274631.0,,33455.0,
March 2022,-381735.0,17224.0,293990.0,35698.0,,
June 2022,127860.0,17030.0,-646423.0,71869.0,,
