,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2008,293500000.0,-20000000.0,,
June 2008,293500000.0,-20000000.0,,
September 2008,293500000.0,-20000000.0,,
December 2008,293500000.0,-20000000.0,,
March 2009,278000000.0,15500000.0,,
June 2009,252000000.0,15500000.0,,
September 2009,274000000.0,-6000000.0,,
December 2009,295000000.0,23000000.0,,
March 2010,280000000.0,54000000.0,,
June 2010,268000000.0,6000000.0,,
September 2010,287000000.0,52000000.0,,
December 2010,303000000.0,57000000.0,,
March 2011,298000000.0,94000000.0,,
June 2011,301000000.0,37000000.0,,
September 2011,320000000.0,66000000.0,,
December 2011,325000000.0,81000000.0,,
March 2012,306000000.0,128000000.0,,
June 2012,306000000.0,59000000.0,,
September 2012,319000000.0,106000000.0,,
December 2012,363000000.0,104000000.0,,
March 2013,315000000.0,138000000.0,,
June 2013,314000000.0,66000000.0,,
September 2013,340000000.0,104000000.0,,
December 2013,365000000.0,121000000.0,,
March 2014,355000000.0,162000000.0,,
June 2014,343000000.0,92000000.0,,
September 2014,353000000.0,120000000.0,,
December 2014,375000000.0,146000000.0,,
March 2015,345000000.0,184000000.0,,
June 2015,331000000.0,119000000.0,,
September 2015,352000000.0,80000000.0,,
December 2015,387000000.0,158000000.0,,
March 2016,361000000.0,191000000.0,,
June 2016,350000000.0,127000000.0,,
September 2016,366000000.0,157000000.0,,
December 2016,395000000.0,189000000.0,,
March 2017,371000000.0,180000000.0,,
June 2017,339000000.0,51000000.0,,
September 2017,368000000.0,102000000.0,,
December 2017,423000000.0,-49000000.0,,
March 2018,385000000.0,165000000.0,,
June 2018,380000000.0,88000000.0,,
September 2018,398000000.0,130000000.0,,
December 2018,451000000.0,158000000.0,,
March 2019,416000000.0,172000000.0,,
June 2019,393000000.0,60000000.0,,
September 2019,411000000.0,125000000.0,,
December 2019,430000000.0,134000000.0,,
March 2020,316000000.0,-110000000.0,,
June 2020,387000000.0,45000000.0,,
September 2020,424000000.0,265000000.0,,
December 2020,460000000.0,123000000.0,,
March 2021,418000000.0,202000000.0,,
June 2021,450000000.0,430000000.0,,
September 2021,458000000.0,158000000.0,,
December 2021,525000000.0,103000000.0,,
March 2022,463000000.0,133000000.0,,
June 2022,452000000.0,94000000.0,,
