,OperatingExpenses,NetIncomeLoss,Assets
September 2014,1188.0,-1188.0,
December 2014,1188.0,-1188.0,198624.0
March 2015,0.0,0.0,212624.0
June 2015,516.0,-516.0,2232064.0
September 2015,44876.0,742606.5,
December 2015,1381574.0,742606.5,29798425.0
March 2016,977420.0,158953.0,40137936.0
June 2016,3906291.0,,112699929.0
September 2016,4099003.0,,115968336.0
December 2016,5016421.0,,135758774.0
March 2017,4555000.0,,157206353.0
June 2017,4781978.0,,167128941.0
September 2017,15638000.0,,457307928.0
December 2017,18901022.0,,446476370.0
March 2018,18026000.0,,440099000.0
June 2018,19026000.0,,437291000.0
September 2018,18746000.0,,432969000.0
December 2018,18595000.0,,424902000.0
March 2019,18280000.0,,426477000.0
June 2019,23277000.0,,467751000.0
September 2019,21911000.0,,468433000.0
December 2019,21331000.0,,467666000.0
March 2020,,,456034000.0
June 2020,,,452710000.0
September 2020,,,447605000.0
December 2020,,,444699000.0
March 2021,,,438220000.0
June 2021,,,438232000.0
September 2021,,,437073000.0
December 2021,,,436842000.0
March 2022,,,432251000.0
June 2022,,,433246000.0
