,NetIncomeLoss,Assets,AssetsCurrent
March 2010,101454.5,,
June 2010,101454.5,,
September 2010,37579.0,,
December 2010,,1438351.0,277921.0
March 2011,112348.0,,
June 2011,112348.0,1324700.0,283662.0
September 2011,4338164.0,897731.0,326967.0
December 2011,,755741.0,255148.0
March 2012,,704465.0,262041.0
June 2012,,426117.0,218977.0
September 2012,,253285.0,166555.0
December 2012,,252330.0,203504.0
March 2013,,212356.0,179595.0
June 2013,,192247.0,167860.0
September 2013,,145503.0,124368.0
December 2013,,74026.0,70726.0
March 2014,,43565.0,41965.0
