,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
March 2010,84362.0,-15592.5,,
June 2010,84362.0,-15592.5,,
September 2010,98126.0,4510.0,,
December 2010,94530.0,4604.0,262664.0,253576.0
March 2011,104043.0,29431.0,,
June 2011,-85706.0,49584.0,,
September 2011,3730.0,39528.0,323563.0,317563.0
December 2011,31919.0,-15607.0,366574.0,366574.0
March 2012,205857.0,-67096.0,335278.0,274320.0
June 2012,5215.0,16117.0,,
September 2012,37644.0,-37644.0,780.0,780.0
December 2012,-186346.0,-826.0,300.0,300.0
March 2013,6295.0,-6295.0,,
June 2013,14045.0,-14045.0,210.0,210.0
September 2013,9433.0,-9433.0,0.0,0.0
December 2013,52183.0,-52183.0,0.0,0.0
March 2014,5912.0,-5912.0,,
June 2014,6395.0,-6395.0,0.0,0.0
