,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,86000000.0,-40000000.0,,
June 2010,90000000.0,12000000.0,,
September 2010,95000000.0,23000000.0,,
December 2010,96000000.0,-21000000.0,3693000000.0,725000000.0
March 2011,95000000.0,-20000000.0,,
June 2011,100000000.0,27000000.0,3952000000.0,674000000.0
September 2011,103000000.0,65000000.0,4005000000.0,658000000.0
December 2011,109000000.0,29000000.0,4143000000.0,723000000.0
March 2012,102000000.0,13000000.0,7297000000.0,656000000.0
June 2012,146000000.0,-52000000.0,10942000000.0,1019000000.0
September 2012,164000000.0,73000000.0,10992000000.0,1111000000.0
December 2012,176000000.0,41000000.0,11026000000.0,1343000000.0
March 2013,160000000.0,21000000.0,10921000000.0,1311000000.0
June 2013,152000000.0,83000000.0,11326000000.0,1363000000.0
September 2013,167000000.0,143000000.0,11563000000.0,1414000000.0
December 2013,163000000.0,140000000.0,10876000000.0,1362000000.0
March 2014,168000000.0,60000000.0,11247000000.0,1400000000.0
June 2014,187000000.0,94000000.0,12467000000.0,1396000000.0
September 2014,194000000.0,192000000.0,12483000000.0,1378000000.0
December 2014,209000000.0,194000000.0,12467000000.0,1546000000.0
March 2015,181000000.0,115000000.0,12282000000.0,1452000000.0
June 2015,175000000.0,86000000.0,12605000000.0,1436000000.0
September 2015,178000000.0,215000000.0,12598000000.0,1426000000.0
December 2015,180000000.0,169000000.0,12083000000.0,1294000000.0
March 2016,177000000.0,92000000.0,11784000000.0,1182000000.0
June 2016,177000000.0,134000000.0,12120000000.0,1264000000.0
September 2016,179000000.0,187000000.0,12275000000.0,1354000000.0
December 2016,186000000.0,153000000.0,11988000000.0,1361000000.0
March 2017,193000000.0,109000000.0,11822000000.0,1320000000.0
June 2017,218000000.0,141000000.0,13284000000.0,1483000000.0
September 2017,237000000.0,199000000.0,13744000000.0,1639000000.0
December 2017,255000000.0,897000000.0,15030000000.0,1772000000.0
March 2018,232000000.0,183000000.0,14688000000.0,1590000000.0
June 2018,239000000.0,270000000.0,15108000000.0,1506000000.0
September 2018,265000000.0,333000000.0,16354000000.0,1692000000.0
December 2018,302000000.0,310000000.0,18133000000.0,1761000000.0
March 2019,280000000.0,175000000.0,18586000000.0,1720000000.0
June 2019,271000000.0,270000000.0,19047000000.0,1840000000.0
September 2019,273000000.0,391000000.0,19405000000.0,1881000000.0
December 2019,268000000.0,338000000.0,18970000000.0,1842000000.0
March 2020,267000000.0,173000000.0,18868000000.0,2214000000.0
June 2020,222000000.0,212000000.0,17900000000.0,1622000000.0
September 2020,232000000.0,208000000.0,17908000000.0,1728000000.0
December 2020,258000000.0,297000000.0,17868000000.0,2017000000.0
March 2021,250000000.0,203000000.0,17542000000.0,2004000000.0
June 2021,301000000.0,293000000.0,19641000000.0,2154000000.0
September 2021,326000000.0,409000000.0,20306000000.0,2200000000.0
December 2021,322000000.0,481000000.0,20292000000.0,2151000000.0
March 2022,323000000.0,367000000.0,20169000000.0,2010000000.0
June 2022,343000000.0,493000000.0,20820000000.0,2164000000.0
