,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2016,3475500.0,-18924000.0,,
June 2016,3475500.0,-18924000.0,,
September 2016,3475500.0,-18924000.0,,
December 2016,3475500.0,-18924000.0,,
March 2017,3013000.0,-12463000.0,,
June 2017,3093000.0,-648000.0,,
September 2017,3421000.0,-2474000.0,,
December 2017,2623000.0,-4056000.0,100758000.0,74629000.0
March 2018,3459000.0,-20055000.0,157807000.0,136098000.0
June 2018,4888000.0,-13053000.0,140246000.0,117459000.0
September 2018,4097000.0,-8368000.0,138073000.0,111850000.0
December 2018,3766000.0,-11566000.0,153763000.0,124368000.0
March 2019,2941000.0,-6314000.0,146467000.0,117298000.0
June 2019,2782000.0,-6510000.0,143556000.0,115301000.0
September 2019,3018000.0,-7747000.0,193247000.0,166075000.0
December 2019,2958000.0,3427000.0,224313000.0,195730000.0
March 2020,3851000.0,-13531000.0,206078000.0,170042000.0
June 2020,3966000.0,-19758000.0,183039000.0,146404000.0
September 2020,4627000.0,-15356000.0,389422000.0,353943000.0
December 2020,5088000.0,-6777000.0,422537000.0,385591000.0
March 2021,6218000.0,-24895000.0,1023035000.0,702573000.0
June 2021,8934000.0,-47306000.0,1232867000.0,338456000.0
September 2021,11141000.0,-44529000.0,1224581000.0,335532000.0
December 2021,11811000.0,-11835000.0,1263797000.0,358725000.0
March 2022,12291000.0,33038000.0,1231179000.0,319440000.0
June 2022,13581000.0,-126290000.0,1089507000.0,263938000.0
