,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
December 2008,6065415.75,1351372.75,4714043.0,504160.25,,
March 2009,6065415.75,1351372.75,4714043.0,504160.25,,
June 2009,6065415.75,1351372.75,4714043.0,504160.25,,
September 2009,6065415.75,1351372.75,4714043.0,504160.25,,
December 2009,5631494.333333333,1361662.5,4423951.5,-457976.0,,
March 2010,5631494.333333333,1361662.5,4423951.5,-457976.0,,
June 2010,5534968.0,1441440.0,4012899.0,-454124.0,,
September 2010,5631494.333333333,1345442.0,4007284.0,120318.0,33191276.0,27547386.0
December 2010,5534967.0,1441440.0,4012898.0,-454124.0,,
March 2011,5773213.0,1472144.0,4131872.0,-713152.0,,
June 2011,10862807.0,1514525.0,4223274.0,-9513812.0,32729501.0,27202197.0
September 2011,5575828.0,1502610.0,4073218.0,-778858.0,33191276.0,27547386.0
December 2011,5232886.0,1361592.0,3871294.0,-283968.0,,
March 2012,5235033.0,1311300.0,3923733.0,-278503.0,31596639.0,26117481.0
June 2012,5140394.0,1286105.0,3854289.0,-497020.0,30702548.0,25409221.0
September 2012,5416278.0,1249000.0,4167278.0,-320854.0,31334749.0,26117976.0
December 2012,4580716.0,967263.0,3613453.0,-476857.0,30200701.0,25125478.0
March 2013,4783948.0,1059244.0,3724704.0,-1397047.0,27806217.0,25304707.0
June 2013,4868196.0,1044051.0,3824145.0,-719755.0,26427947.0,20493018.0
September 2013,4974775.0,1118692.0,3856083.0,2612307.0,30305755.0,24342672.0
December 2013,4532793.0,1105599.0,3267296.0,-1527527.0,27597213.0,21705757.0
March 2014,4549778.0,1104302.0,3181057.0,-1945388.0,25061405.0,19271399.0
June 2014,4719585.0,1143389.0,3406069.0,-1370468.0,24375472.0,18550325.0
September 2014,6239346.0,1242255.0,3994469.0,-3082029.0,38767846.0,26883927.0
December 2014,5953252.0,1393062.0,4211404.0,-2181435.0,36678268.0,25009835.0
March 2015,5534213.0,1225405.0,4084681.0,-1769800.0,33515058.0,22032690.0
June 2015,5484053.0,1233984.0,4250069.0,-800162.0,32868262.0,21592261.0
September 2015,5753797.0,1210559.0,4543238.0,-466905.0,34172131.0,23136026.0
December 2015,5248547.0,1318396.0,3930151.0,-977208.0,32518662.0,21647672.0
March 2016,11082327.0,1339658.0,3726200.0,-7658300.0,23119547.0,18393419.0
June 2016,4625491.0,1292446.0,3333045.0,-842817.0,23015463.0,18487651.0
September 2016,5889325.0,1242585.0,2667573.0,-3295659.0,18077709.0,15689161.0
December 2016,3820833.0,1139976.0,2680857.0,-1302009.0,17550197.0,15278760.0
March 2017,4091013.0,1289475.0,2801538.0,-1903101.0,16694723.0,14467165.0
June 2017,4121579.0,1234780.0,2886799.0,-1397439.0,16753260.0,14213590.0
September 2017,4752085.0,1147234.0,2766351.0,-2409031.0,15467650.0,13949369.0
December 2017,4132367.0,1176018.0,2956349.0,-1316833.0,16484057.0,15044186.0
March 2018,4299059.0,1145248.0,3153811.0,-1451750.0,15586505.0,14243853.0
June 2018,4080216.0,1189367.0,2890849.0,-1657069.0,13931324.0,12726216.0
September 2018,3417052.0,634685.0,2782367.0,-983495.0,12427971.0,11671268.0
