,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2019,897152.0,518612.0,-446917.25,,,
June 2019,897152.0,518612.0,-446917.25,,,
September 2019,897152.0,518612.0,-446917.25,,,
December 2019,897152.0,518612.0,-446917.25,1369430.0,804557.0,564873.0
March 2020,568980.0,647219.0,-594936.0,,,
June 2020,692556.0,692556.0,-1066920.0,,,
September 2020,500233.0,500233.0,-509441.0,,,
December 2020,853055.0,754717.0,-954298.0,1950973.0,794120.0,1156853.0
March 2021,3588608.0,568980.0,-1819543.0,3468002.0,1051923.0,2416079.0
June 2021,644052.0,644052.0,-373214.0,3586199.0,1214321.0,2371878.0
September 2021,756110.0,756110.0,-2230715.0,4424013.0,1560449.0,2863564.0
December 2021,,1414737.0,-2596665.0,3009781.0,1603709.0,
March 2022,,939336.0,-3561562.0,2912197.0,1560387.0,
June 2022,,1031515.0,-1388525.0,2565772.0,1280878.0,
