,NetIncomeLoss,Assets,AssetsCurrent
March 2015,0.0,,
June 2015,0.0,,
September 2015,0.0,,
December 2015,0.0,,
March 2016,-2599250.0,,
June 2016,-2599250.0,,
September 2016,-2599250.0,,
December 2016,-2599250.0,1442281000.0,31176000.0
March 2017,20252000.0,1617436000.0,128372000.0
June 2017,26366000.0,2373550000.0,88517000.0
September 2017,-10804000.0,2536532000.0,71760000.0
December 2017,14066000.0,2778100000.0,89955000.0
March 2018,-115774000.0,2609928000.0,105532000.0
June 2018,-14094000.0,2859528000.0,132825000.0
September 2018,11523000.0,3064452000.0,118833000.0
December 2018,264853000.0,3255030000.0,168487000.0
