,OperatingExpenses,NetIncomeLoss,Assets
March 2009,805445250.0,,
June 2009,805445250.0,,
September 2009,805445250.0,,
December 2009,805445250.0,,
March 2010,872257000.0,,
June 2010,914893000.0,,
September 2010,905079000.0,,
December 2010,1021762000.0,,8241150000.0
March 2011,988631000.0,0.0,
June 2011,1027832000.0,0.0,8300765000.0
September 2011,1034813000.0,0.0,8971045000.0
December 2011,976802000.0,0.0,9583586000.0
March 2012,1067757000.0,0.0,10164010000.0
June 2012,1075524000.0,0.0,10021935000.0
September 2012,1123440000.0,0.0,10916323000.0
December 2012,1143434000.0,0.0,13042243000.0
March 2013,1186719000.0,0.0,12295471000.0
June 2013,1244540000.0,0.0,12638652000.0
September 2013,1249708000.0,0.0,13076776000.0
December 2013,1301601000.0,0.0,13795000000.0
March 2014,1304000000.0,0.0,13313000000.0
June 2014,1370000000.0,0.0,13208000000.0
September 2014,1388000000.0,0.0,13685000000.0
December 2014,1446000000.0,0.0,14770000000.0
March 2015,1421000000.0,0.0,14847000000.0
June 2015,1459000000.0,0.0,14801000000.0
September 2015,1437000000.0,0.0,15263000000.0
December 2015,1464000000.0,0.0,16356000000.0
March 2016,1370000000.0,0.0,16089000000.0
June 2016,1452000000.0,0.0,16354000000.0
September 2016,1497000000.0,0.0,17804000000.0
December 2016,1492000000.0,0.0,19424000000.0
March 2017,1600000000.0,0.0,19277000000.0
June 2017,1657000000.0,0.0,16927000000.0
September 2017,1641000000.0,0.0,16702000000.0
December 2017,1736000000.0,0.0,17176000000.0
March 2018,1809000000.0,0.0,16118000000.0
June 2018,1843000000.0,0.0,14971000000.0
September 2018,1918000000.0,0.0,15001000000.0
December 2018,1909000000.0,0.0,15815000000.0
March 2019,1949000000.0,0.0,15695000000.0
June 2019,2034000000.0,0.0,16416000000.0
September 2019,2086000000.0,0.0,17157000000.0
December 2019,2208000000.0,0.0,19317000000.0
March 2020,2188000000.0,0.0,21833000000.0
June 2020,2037000000.0,0.0,21955000000.0
September 2020,2211000000.0,0.0,24409000000.0
December 2020,2342000000.0,0.0,28320000000.0
March 2021,2473000000.0,0.0,28129000000.0
June 2021,2591000000.0,0.0,27648000000.0
September 2021,2740000000.0,0.0,28548000000.0
December 2021,2870000000.0,0.0,32208000000.0
March 2022,2672000000.0,0.0,31832000000.0
June 2022,2659000000.0,0.0,32171000000.0
