,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2004,299892.38095238095,-3508226.9523809524,,,
March 2005,299892.38095238095,-3508226.9523809524,,,
June 2005,299892.38095238095,-3508226.9523809524,,,
September 2005,299892.38095238095,-3508226.9523809524,,,
December 2005,299892.38095238095,-3508226.9523809524,,,
March 2006,299892.38095238095,-3508226.9523809524,,,
June 2006,299892.38095238095,-3508226.9523809524,,,
September 2006,299892.38095238095,-3508226.9523809524,,,
December 2006,299892.38095238095,-3508226.9523809524,,,
March 2007,299892.38095238095,-3508226.9523809524,,,
June 2007,299892.38095238095,-3508226.9523809524,,,
September 2007,299892.38095238095,-3508226.9523809524,,,
December 2007,299892.38095238095,-3508226.9523809524,,,
March 2008,299892.38095238095,-3508226.9523809524,,,
June 2008,299892.38095238095,-3508226.9523809524,,,
September 2008,299892.38095238095,-3508226.9523809524,,,
December 2008,299892.38095238095,-3508226.9523809524,,,
March 2009,299892.38095238095,-3508226.9523809524,,,
June 2009,299892.38095238095,-3508226.9523809524,,,
September 2009,299892.38095238095,-3508226.9523809524,,,
December 2009,299892.38095238095,-3508226.9523809524,,,
March 2010,386292.0,-745039.0,,,
June 2010,1032802.0,-976229.0,,,
September 2010,655422.0,-928098.0,,,
December 2010,833622.0,-1240905.0,7234098.0,112154.0,
March 2011,7045253.0,59262804.0,,,
June 2011,866393.0,-2009926.0,35569123.0,403677.0,
September 2011,1581226.0,-2612242.0,35274714.0,79104.0,
December 2011,767270.0,-69364963.0,35239082.0,38455.0,
March 2012,532068.0,-872472.0,35238749.0,38397.0,
June 2012,312705.0,-462682.0,35268784.0,68432.0,
September 2012,234671.0,-387516.0,35236912.0,36560.0,
December 2012,430836.0,-1039747.0,35168418.0,8991.0,0.0
March 2013,428225.0,-557964.0,35184296.0,24869.0,
June 2013,248544.0,-362674.0,35174655.0,15228.0,
September 2013,600672.0,-1882063.0,35196765.0,16338.0,35180427.0
December 2013,4766822.0,-4947204.0,35396875.0,148099.0,89349.0
March 2014,2534897.0,-3504351.0,35550093.0,128469.0,266604.0
June 2014,9495520.0,-9573863.0,36561612.0,165238.0,1245760.0
September 2014,1395218.0,-1585578.0,38459677.0,40598.0,3272865.0
December 2014,1530950.0,-1576614.0,38774269.0,95105.0,
March 2015,7116749.0,-7194678.0,38895193.0,50147.0,
June 2015,40948566.0,-41061977.0,5920159.0,16250.0,
September 2015,1705185.0,-2026125.0,5146205.0,980114.0,
December 2015,-893822.0,713726.0,3983808.0,100284.0,
March 2016,74239.0,-162109.0,3949463.0,65939.0,
June 2016,142420.0,-236605.0,3946533.0,63009.0,
September 2016,59502.0,-258952.0,,,
December 2016,56919.0,-283269.0,3928106.0,44582.0,
March 2017,69629.0,-183381.0,3946743.0,63219.0,
June 2017,82890.0,-150385.0,3916278.0,32754.0,
September 2017,52607.0,-122390.0,3914860.0,31336.0,
December 2017,-82511.0,-140537.0,3908854.0,25330.0,
March 2018,50237.0,-601740.0,3909031.0,25507.0,
June 2018,62064.0,-89661.0,3904933.0,21409.0,
September 2018,7780.0,-108569.0,3904863.0,21339.0,
December 2018,2976.0,789816.0,3884525.0,1001.0,
March 2019,1643.0,-168460.0,3885316.0,1792.0,
June 2019,10694.0,-162104.0,3885170.0,1646.0,
September 2019,826.0,-152341.0,3886169.0,2645.0,
December 2019,30712.0,-194260.0,3885469.0,1945.0,
March 2020,52220.0,-244451.0,3886128.0,2604.0,
June 2020,64584.0,42404.0,3885799.0,2275.0,
September 2020,106058.0,-377174.0,3921288.0,37764.0,
December 2020,18573.0,90946.0,3920170.0,36646.0,
March 2021,342697.0,-481548.0,3920597.0,37073.0,
June 2021,151628.0,-315899.0,3894061.0,10537.0,
September 2021,101090.0,-271768.0,3885644.0,2120.0,
December 2021,86524.0,-58239.0,3885887.0,2363.0,
March 2022,126857.0,-307456.0,3885496.0,1972.0,
June 2022,184848.0,-367710.0,3885072.0,1548.0,
