,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2008,8153.125,,-8974.0,,,
September 2008,8153.125,,-8974.0,,,
December 2008,8153.125,,-8974.0,,,
March 2009,8153.125,,-8974.0,,,
June 2009,8153.125,,-8974.0,,,
September 2009,8153.125,,-8974.0,,,
December 2009,8153.125,,-8974.0,,,
March 2010,8153.125,,-8974.0,,,
June 2010,34836.0,,-42147.0,,,
September 2010,10078.0,,-5083.0,,,
December 2010,17277.0,,-18435.0,,,
March 2011,61547.0,,-68858.0,,,
June 2011,104710.0,,-106148.0,,,
September 2011,44963.0,,-44963.0,,,
December 2011,393192.0,,-412567.0,,,
March 2012,-397084.0,,416547.0,,,
June 2012,25685.0,0.0,-27615.0,,,
September 2012,18377.0,0.0,-18582.0,,,
December 2012,11187.0,0.0,-11397.0,,,
March 2013,58624.0,0.0,-57289.0,,,
June 2013,26728.0,0.0,-26938.0,,,
September 2013,19882.0,0.0,-20092.0,,,
December 2013,19254.0,0.0,-19464.0,,,
March 2014,21439.0,0.0,-21649.0,,,
June 2014,75046.0,0.0,-75256.0,,,
September 2014,89987.0,0.0,-90317.0,,,
December 2014,46903.0,0.0,-47233.0,,,
March 2015,61243.0,0.0,-66009.0,,,
June 2015,8284.0,0.0,-8614.0,,,
September 2015,29022.0,0.0,-29352.0,,,
December 2015,26945.0,0.0,-27275.0,,,
March 2016,-8106.0,,99701.0,,,
June 2016,9900.0,,47958.0,,,
September 2016,27695.0,,-5513.0,,,
December 2016,16599.0,,-17589.0,,,
March 2017,4950.0,,-32028.0,,,
June 2017,1813.0,,-1813.0,,,
September 2017,21944.0,,-21944.0,,,
December 2017,5576.0,,-5576.0,,,
March 2018,378939.0,,-367648.0,,,
June 2018,12060.0,,-12060.0,,,
September 2018,11124.0,,-11124.0,,,
December 2018,7716.0,,3157.0,,,
March 2019,8845.0,,-6058.0,,,
June 2019,12502.0,,-12502.0,,,
September 2019,12792.0,,-2199.0,,,
December 2019,3380.0,,-19.0,,,
March 2020,15951.0,,-15951.0,,,
June 2020,12157.0,0.0,-12157.0,,,
September 2020,10957.0,0.0,-10957.0,,,
December 2020,4706.0,0.0,33660.0,,,
March 2021,8319.0,0.0,-8319.0,,,
June 2021,13555.0,0.0,-13555.0,,,
September 2021,8119.0,0.0,-8119.0,,,
December 2021,6569.0,0.0,-6569.0,,,
March 2022,67336.0,0.0,-67336.0,,,
June 2022,17056.0,0.0,-17056.0,,,
