,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2019,2938000.0,1151000.0,-2524000.0,,
June 2019,5945000.0,2755000.0,-5302000.0,,
September 2019,8478000.0,5655000.0,-7270000.0,,
December 2019,9505000.0,6687000.0,-8743000.0,139422000.0,127313000.0
March 2020,9840000.0,6839000.0,-9339000.0,,
June 2020,12153000.0,8885000.0,-11632000.0,117846000.0,107288000.0
September 2020,23900000.0,17182000.0,-23614000.0,393710000.0,383941000.0
December 2020,25416000.0,16757000.0,-25199000.0,370821000.0,361317000.0
March 2021,30863000.0,20393000.0,-30923000.0,351281000.0,339664000.0
June 2021,37655000.0,25677000.0,-37588000.0,327511000.0,316045000.0
September 2021,45504000.0,33062000.0,-45510000.0,316530000.0,281872000.0
December 2021,55796000.0,41603000.0,-57941000.0,286594000.0,253348000.0
March 2022,43193000.0,29067000.0,-43863000.0,231090000.0,206441000.0
June 2022,44624000.0,31379000.0,-44639000.0,199995000.0,176517000.0
