,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,14568.75,,283.0,,,
June 2010,14568.75,,283.0,,,
September 2010,14568.75,,283.0,,,
December 2010,14568.75,,283.0,1054559.0,331841.0,
March 2011,83655.0,82655.0,-35067.0,,,
June 2011,-71155.0,-70155.0,22567.0,,,
September 2011,4200.0,4200.0,-4200.0,,,
December 2011,2767.0,,-96168.0,1212329.0,331357.0,879253.0
March 2012,424718.0,424693.0,24874.0,1253665.0,412810.0,
June 2012,57167.0,40149.0,-28716.0,,,
September 2012,251577.0,250989.0,-124585.0,1599420.0,711951.0,887349.0
December 2012,321560.0,,-230938.0,1412757.0,522054.0,889034.0
March 2013,100522.0,83505.0,-56894.0,505707.0,3000.0,
June 2013,111786.0,94768.0,-94674.0,488200.0,2509.0,
September 2013,115850.0,87264.0,-1548373.0,27222.0,27222.0,
December 2013,176593.0,99293.0,-279492.0,34661.0,34661.0,
March 2014,122696.0,11132.666666666666,-1387823.0,41213.0,37238.0,
June 2014,37347.0,11132.666666666666,567136.0,40819.0,37043.0,
September 2014,362420.0,11132.666666666666,526429.0,52835.0,49258.0,3577.0
December 2014,107289.0,11494.0,-11390.0,66172.0,59035.0,7137.0
March 2015,133170.0,,-89035.0,83220.0,57514.0,25706.0
June 2015,131879.0,,-31805.0,50931.0,27409.0,23522.0
September 2015,101669.0,,-199144.0,,,
December 2015,738971.0,,-879941.0,313246.0,205781.0,
March 2016,426231.0,,-754180.0,538295.0,225204.0,2926.0
June 2016,2708782.0,,-2989901.0,1596516.0,1341342.0,
September 2016,1868409.0,,-950491.0,4791172.0,569016.0,
December 2016,2843093.0,,-5346813.0,718994.0,600938.0,
March 2017,804342.0,,811458.0,294086.0,196864.0,
June 2017,922068.0,,-2437193.0,237612.0,161223.0,
September 2017,522183.0,,1689000.0,916368.0,824812.0,
December 2017,1707407.0,,-787907.0,12495000.0,7935000.0,
March 2018,870556.0,,1515956.0,11160213.0,6714693.0,
June 2018,827862.0,,-969000.0,9383360.0,5132441.0,
September 2018,1119000.0,,-466000.0,8586000.0,4542000.0,
December 2018,2868582.0,,-3642956.0,5970000.0,4033000.0,
March 2019,490000.0,,-320000.0,334000.0,328000.0,
June 2019,510000.0,,1865000.0,249000.0,244000.0,
September 2019,663000.0,,-692000.0,256000.0,251000.0,
December 2019,642000.0,,-2173000.0,9170000.0,165000.0,
March 2020,2539000.0,,-2163000.0,8668000.0,113000.0,
June 2020,1159000.0,,-1236000.0,8193000.0,88000.0,
September 2020,983000.0,,-1754000.0,8060000.0,405000.0,
December 2020,2959000.0,,-2948000.0,7500000.0,296000.0,
March 2021,1590000.0,1138000.0,-1675000.0,13526000.0,6727000.0,
June 2021,2126000.0,1673000.0,-2001000.0,12936000.0,6590000.0,
September 2021,2428000.0,,-2406000.0,14968000.0,9074000.0,
December 2021,4645000.0,,-4646000.0,12258000.0,6780000.0,
March 2022,3742000.0,3289000.0,-3624000.0,9676000.0,4619000.0,
June 2022,3196000.0,2744000.0,-3186000.0,7470000.0,2026000.0,
