,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2010,273723.0,15560.0,,-68154.0,,
June 2010,368731.0,17086.0,,-291740.0,,
September 2010,380253.0,16696.0,,-345362.0,,
December 2010,465886.0,86251.0,,-484320.0,1871385.0,620270.0
March 2011,229630.0,50000.0,,-273404.0,,
June 2011,408289.0,16326.0,,-2459663.0,2157878.0,921340.0
September 2011,361341.0,3434.0,,-409669.0,2096842.0,905097.0
December 2011,674314.0,-23286.0,,-633576.0,1978084.0,796051.0
March 2012,439948.0,1877.0,2666.5,-441201.0,1942873.0,724087.0
June 2012,495391.0,7831.0,2666.5,-301277.0,,
September 2012,483735.0,2429.0,6000.0,-431898.0,1061348.0,956752.0
December 2012,1086207.0,35660.0,,-838973.0,1008270.0,894573.0
March 2013,577273.0,15599.0,2222.3333333333335,-1191906.0,1006304.0,901087.0
June 2013,350107.0,16355.0,2222.3333333333335,425783.0,1151578.0,938271.0
September 2013,428962.0,12849.0,2222.3333333333335,-110786.0,1159939.0,1063034.0
December 2013,178555.0,30957.0,,88623.0,1056873.0,950643.0
March 2014,180346.0,379.0,,-38399.0,1112879.0,1012251.0
June 2014,158945.0,1200.0,,85748.0,1099686.0,1009186.0
September 2014,145846.0,0.0,,131365.0,1164634.0,1045304.0
December 2014,138124.0,2508.0,,-84345.0,916176.0,774291.0
March 2015,172240.0,7787.0,164453.0,-79628.0,973136.0,832832.0
June 2015,167099.0,21.0,167078.0,60769.0,1007590.0,900566.0
September 2015,194539.0,931.0,193608.0,247498.0,1125548.0,1021878.0
December 2015,145843.0,0.0,145843.0,971.0,1052692.0,958001.0
March 2016,154158.0,1352.0,152806.0,14685.0,1006379.0,920667.0
June 2016,160271.0,63.0,160208.0,176230.0,1073714.0,996983.0
September 2016,161939.0,10.0,161929.0,133148.0,1154555.0,1079244.0
December 2016,140858.0,548.0,140310.0,-94037.0,1083947.0,1017870.0
March 2017,151897.0,563.0,151334.0,37590.0,1104162.0,1049406.0
June 2017,179675.0,642.0,179033.0,-55648.0,1183058.0,1134823.0
September 2017,237924.0,12730.0,225194.0,33846.0,1208522.0,1162505.0
December 2017,250740.0,2445.0,248295.0,-264532.0,1322213.0,1285546.0
March 2018,261541.0,6432.0,255109.0,-217940.0,1342061.0,1309947.0
June 2018,285344.0,36744.0,248600.0,-109203.0,1337028.0,1261237.0
September 2018,272332.0,32346.0,239986.0,-49792.0,1344120.0,1278971.0
December 2018,507648.0,38398.0,469250.0,-926050.0,995966.0,966101.0
March 2019,349763.0,29568.0,320195.0,-264045.0,2073969.0,1436718.0
June 2019,443626.0,34676.0,408950.0,-240306.0,1885471.0,1268322.0
September 2019,546983.0,12629.0,534354.0,-321964.0,1784630.0,1099101.0
December 2019,391721.0,-9712.0,401433.0,-595425.0,1666565.0,998304.0
March 2020,393671.0,16093.0,377578.0,-296693.0,1560638.0,921271.0
June 2020,904458.0,39995.0,864463.0,-414042.0,2253192.0,1646921.0
September 2020,620800.0,28802.0,591998.0,56535.0,2493638.0,1856475.0
December 2020,878520.0,30266.0,848254.0,-697419.0,2073080.0,1469037.0
March 2021,758142.0,21107.0,737035.0,-440981.0,2280987.0,1708542.0
June 2021,844919.0,21312.0,823607.0,-89805.0,2505045.0,1954388.0
September 2021,909592.0,26655.0,882937.0,-540679.0,5107930.0,3299300.0
December 2021,1229609.0,6365.0,1223244.0,-517002.0,4673961.0,2966432.0
March 2022,1109659.0,3920.0,1105739.0,-444092.0,4920451.0,3297431.0
June 2022,1181974.0,4373.0,1177601.0,-328663.0,5399011.0,3783509.0
