,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
June 2013,206.0,,-206.0,,,
September 2013,4514.0,,-4514.0,,,
December 2013,1042.0,,-1042.0,,,
March 2014,1042.0,,-1042.0,,,
June 2014,46873.0,4475.0,-46873.0,,,
September 2014,148306.0,74290.0,-148306.0,,,
December 2014,157115.0,62642.0,-157115.0,,,
March 2015,25487.0,103228.0,-25487.0,832453.0,737260.0,
June 2015,854042.0,193915.0,-822297.0,4512741.0,4389308.0,
September 2015,1083043.0,321720.0,-1068532.0,3713842.0,3469043.0,
December 2015,1076373.0,351892.0,-1070607.0,2850974.0,2551376.0,
March 2016,856536.0,375779.0,-749391.0,3087384.0,2833110.0,
June 2016,,,,4542739.0,4253806.0,
September 2016,1915819.0,652576.0,-2072945.0,3620266.0,3191551.0,
December 2016,2842752.0,775984.0,-3395721.0,5920966.0,5166900.0,
March 2017,2365779.0,1162138.0,-2064172.0,11106329.0,10289598.0,
June 2017,4045717.0,2422562.0,-2300406.0,18092317.0,10021261.0,
September 2017,4836987.0,3004365.0,-4643198.0,16639008.0,6074629.0,
December 2017,5662935.0,3473031.0,-5540416.0,24844932.0,12297163.0,
March 2018,5486949.0,3044957.0,-4802640.0,19950632.0,7349498.0,3294015.0
June 2018,6479232.0,3744622.0,-6752373.0,29307916.0,15879047.0,
September 2018,6865722.0,4406182.0,-7308000.0,24617111.0,10634387.0,
December 2018,6308000.0,4474000.0,-6745325.0,57561892.0,43422661.0,
March 2019,8007669.0,5505000.0,-9433911.0,52164898.0,35829625.0,
June 2019,6815609.0,4860818.0,-5760764.0,47949000.0,31821000.0,
September 2019,7880000.0,5079000.0,-8975000.0,42323000.0,24447000.0,
December 2019,7656000.0,4897000.0,-9314000.0,69307000.0,48347000.0,
March 2020,8358000.0,5769000.0,-7774000.0,62914000.0,41157000.0,
June 2020,7520000.0,4778000.0,-10077000.0,71433000.0,46203000.0,
September 2020,9307000.0,6380000.0,-11950000.0,64346000.0,39284000.0,
December 2020,8927000.0,5566000.0,-11910000.0,77570000.0,50933000.0,
March 2021,8620000.0,5225000.0,-10175000.0,125177000.0,95030000.0,
June 2021,10507000.0,6905000.0,-10121000.0,124994000.0,93196000.0,
September 2021,11850000.0,7974000.0,-12849000.0,120524000.0,82628000.0,
December 2021,14338000.0,9192000.0,-15245000.0,134112000.0,75413000.0,
March 2022,14035000.0,8314000.0,-14825000.0,132092000.0,66273000.0,
June 2022,16195000.0,10228000.0,-16108000.0,161338000.0,91731000.0,
