,NetIncomeLoss,Assets
March 2009,4395250.0,
June 2009,4395250.0,
September 2009,4395250.0,
December 2009,4395250.0,
March 2010,5537000.0,
June 2010,7267000.0,
September 2010,7022000.0,
December 2010,9646000.0,1649584000.0
March 2011,10280000.0,
June 2011,13594000.0,2656703000.0
September 2011,1532000.0,2633686000.0
December 2011,14406000.0,2582193000.0
March 2012,16476000.0,3349056000.0
June 2012,18847000.0,3729197000.0
September 2012,19167000.0,4405030000.0
December 2012,19552000.0,4280229000.0
March 2013,19603000.0,4628113000.0
June 2013,31534000.0,4749271000.0
September 2013,-4627000.0,4319644000.0
December 2013,21559000.0,4217137000.0
March 2014,-734000.0,4144282000.0
June 2014,-5999000.0,4115918000.0
September 2014,30866000.0,3813511000.0
December 2014,3673000.0,3688311000.0
March 2015,-9472000.0,4075511000.0
June 2015,30462000.0,4169042000.0
September 2015,-36977000.0,3928201000.0
December 2015,32531000.0,3670048000.0
March 2016,-37431000.0,3584088000.0
June 2016,-3231000.0,3469073000.0
September 2016,14700000.0,3343556000.0
December 2016,69061000.0,3397731000.0
March 2017,9051000.0,3339874000.0
June 2017,-7432000.0,3060220000.0
September 2017,10311000.0,3143278000.0
December 2017,21963000.0,3305778000.0
March 2018,44307000.0,3205672000.0
June 2018,15652000.0,3082777000.0
September 2018,25586000.0,3448179000.0
December 2018,-78522000.0,3886089000.0
March 2019,-52214000.0,5035133000.0
June 2019,-118985000.0,5868885000.0
September 2019,-36604000.0,5487401000.0
December 2019,55135000.0,5370604000.0
March 2020,-98479000.0,5374218000.0
June 2020,194838000.0,3897628000.0
September 2020,40725000.0,3215039000.0
December 2020,40446000.0,3094810000.0
March 2021,117929000.0,2901108000.0
June 2021,-43759000.0,3474295000.0
September 2021,14033000.0,3354110000.0
December 2021,14058000.0,3639738000.0
March 2022,117209000.0,3849222000.0
June 2022,29336000.0,3204337000.0
