,OperatingExpenses,NetIncomeLoss,Assets
March 2009,315500000.0,319750000.0,
June 2009,315500000.0,319750000.0,
September 2009,315500000.0,319750000.0,
December 2009,315500000.0,319750000.0,
March 2010,292000000.0,528000000.0,
June 2010,288000000.0,556000000.0,
September 2010,271000000.0,497000000.0,
December 2010,298000000.0,367000000.0,101696000000.0
March 2011,266000000.0,451000000.0,
June 2011,276000000.0,383000000.0,100335000000.0
September 2011,264000000.0,350000000.0,97483000000.0
December 2011,270000000.0,611000000.0,100242000000.0
March 2012,243000000.0,295000000.0,101682000000.0
June 2012,248000000.0,296000000.0,99901000000.0
September 2012,240000000.0,355000000.0,101327000000.0
December 2012,273000000.0,268000000.0,104596000000.0
March 2013,250000000.0,364000000.0,107140000000.0
June 2013,240000000.0,275000000.0,108485000000.0
September 2013,289000000.0,272000000.0,113288000000.0
December 2013,311000000.0,568000000.0,115608000000.0
March 2014,250000000.0,312000000.0,118364000000.0
June 2014,281000000.0,264000000.0,120441000000.0
September 2014,276000000.0,718000000.0,121216000000.0
December 2014,287000000.0,411000000.0,122108000000.0
March 2015,272000000.0,306000000.0,126375000000.0
June 2015,269000000.0,340000000.0,127599000000.0
September 2015,279000000.0,365000000.0,131490000000.0
December 2015,319000000.0,352000000.0,137448000000.0
March 2016,294000000.0,358000000.0,146174000000.0
June 2016,310000000.0,296000000.0,145567000000.0
September 2016,287000000.0,386000000.0,142992000000.0
December 2016,383000000.0,333000000.0,146089000000.0
March 2017,304000000.0,333000000.0,149532000000.0
June 2017,302000000.0,446000000.0,150494000000.0
September 2017,324000000.0,414000000.0,154478000000.0
December 2017,365000000.0,1814000000.0,160443000000.0
March 2018,345000000.0,701000000.0,165083000000.0
June 2018,357000000.0,479000000.0,159611000000.0
September 2018,368000000.0,518000000.0,161246000000.0
December 2018,359000000.0,526000000.0,162209000000.0
March 2019,364000000.0,603000000.0,165415000000.0
June 2019,350000000.0,613000000.0,164018000000.0
September 2019,350000000.0,571000000.0,160883000000.0
December 2019,352000000.0,441000000.0,161426000000.0
March 2020,362000000.0,21000000.0,156816000000.0
June 2020,305000000.0,476000000.0,155276000000.0
September 2020,311000000.0,859000000.0,153574000000.0
December 2020,352000000.0,637000000.0,159017000000.0
March 2021,343000000.0,845000000.0,147268000000.0
June 2021,322000000.0,1651000000.0,138811000000.0
September 2021,323000000.0,980000000.0,136068000000.0
December 2021,337000000.0,1045000000.0,134945000000.0
March 2022,348000000.0,669000000.0,133577000000.0
June 2022,307000000.0,804000000.0,128250000000.0
