,OperatingExpenses,ResearchAndDevelopmentExpense,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2005,286361.45,89161.95454545454,123884.4,-1019888.0,,
June 2005,286361.45,89161.95454545454,123884.4,-1019888.0,,
September 2005,286361.45,89161.95454545454,123884.4,-1019888.0,,
December 2005,286361.45,89161.95454545454,123884.4,-1019888.0,,
March 2006,286361.45,89161.95454545454,123884.4,-108851.75,,
June 2006,286361.45,89161.95454545454,123884.4,-108851.75,,
September 2006,286361.45,89161.95454545454,123884.4,-108851.75,,
December 2006,286361.45,89161.95454545454,123884.4,-108851.75,,
March 2007,286361.45,89161.95454545454,123884.4,-180028.0,,
June 2007,286361.45,89161.95454545454,123884.4,-180028.0,,
September 2007,286361.45,89161.95454545454,123884.4,-180028.0,,
December 2007,286361.45,89161.95454545454,123884.4,-180028.0,,
March 2008,286361.45,89161.95454545454,123884.4,-73077.5,,
June 2008,286361.45,89161.95454545454,123884.4,-73077.5,,
September 2008,286361.45,89161.95454545454,123884.4,-73077.5,,
December 2008,286361.45,89161.95454545454,123884.4,-73077.5,,
March 2009,286361.45,89161.95454545454,123884.4,-19499.5,,
June 2009,286361.45,89161.95454545454,123884.4,-19499.5,,
September 2009,286361.45,89161.95454545454,123884.4,-19499.5,,
December 2009,286361.45,89161.95454545454,123884.4,-19499.5,,
March 2010,10274.0,965.25,4033.0,0.0,,
June 2010,13612.0,965.25,8612.0,-11237.0,,
September 2010,711905.0,965.25,30798.5,-719118.5,,
December 2010,711905.0,965.25,30798.5,-719118.5,3376017.0,2061878.0
March 2011,297297.0,89161.95454545454,160963.0,-297297.0,,
June 2011,228876.0,89161.95454545454,105805.0,-526173.0,18318326.0,1457165.0
September 2011,406156.0,-3.4924596548080444e-10,152463.0,-406156.0,,
December 2011,1125536.0,-3.4924596548080444e-10,597994.0,-828239.0,753007.0,751333.0
March 2012,645014.0,0.0,66785.0,-463866.0,2892524.0,756140.0
June 2012,462097.0,0.0,41263.0,-660890.0,,
September 2012,1546173.0,0.0,48598.0,-1338182.0,2516676.0,133868.0
December 2012,303558.0,0.0,115667.0,2283213.0,408786.0,408069.0
March 2013,737008.0,20276.75,60015.0,-737008.0,10781878.0,1382900.0
June 2013,6650900.0,20276.75,73494.0,-6650900.0,4992075.0,1382814.0
September 2013,765622.0,20276.75,49369.0,-765622.0,4858965.0,1206943.0
December 2013,3472970.0,20276.75,50013.0,-3472970.0,6340885.0,1110115.0
March 2014,917381.0,57039.0,158968.0,-724065.0,5680766.0,876248.0
June 2014,683121.0,112102.0,9433.0,-469324.0,5159448.0,781182.0
September 2014,697503.0,85340.0,25319.0,-489960.0,4576603.0,624589.0
December 2014,4342922.0,76279.0,23785.0,-2941175.0,296919.0,59919.0
March 2015,190303.0,,46618.0,-189541.0,246596.0,9596.0
June 2015,174817.0,,26845.0,-168928.0,240830.0,3830.0
September 2015,385219.0,,6332.0,-374500.0,8787.0,3787.0
December 2015,62722.0,,-3517.0,-74762.0,3675.0,3675.0
March 2016,57075.0,,19828.0,-64874.0,3652.0,3652.0
June 2016,44625.0,,6687.0,-40434.0,2726.0,2726.0
September 2016,43882.0,,5871.0,-46218.0,2265.0,2265.0
December 2016,44301.0,,7523.0,-31968.0,10390.0,10390.0
March 2017,55418.0,,18355.0,-55222.0,7520.0,7520.0
June 2017,45809.0,,6844.666666666667,-45709.0,4771.0,4771.0
September 2017,43150.0,,6844.666666666667,-43223.0,2158.0,2158.0
December 2017,45627.0,,6844.666666666667,-45447.0,692.0,692.0
March 2018,53677.0,,,-53415.0,647.0,647.0
June 2018,42278.0,,,-42015.0,307.0,307.0
September 2018,41179.0,,,-41077.0,935.0,935.0
December 2018,41225.0,,,-41028.0,658.0,658.0
March 2019,50779.0,,,-50448.0,1054.0,1054.0
June 2019,43924.0,,,-43612.0,830.0,830.0
September 2019,42774.0,,,-42466.0,626.0,626.0
December 2019,41707.0,,,-41287.0,853.0,853.0
March 2020,48179.0,,,-47826.0,355.0,355.0
June 2020,39671.0,,,-39470.0,517.0,517.0
September 2020,40809.0,,,-40795.0,463.0,463.0
December 2020,39740.0,,,-39682.0,413.0,413.0
March 2021,40614.0,,,-40600.0,359.0,359.0
June 2021,51661.0,,,-51646.0,305.0,305.0
September 2021,41049.0,,,-41030.0,315.0,315.0
December 2021,38906.0,,,-38893.0,264.0,264.0
March 2022,84565.0,,,13916.0,333550.0,333550.0
June 2022,126139.0,,,-282428.0,2418836.0,2418836.0
