,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent
December 2008,15107.333333333334,-15107.333333333334,,
March 2009,15107.333333333334,-15107.333333333334,,
June 2009,15107.333333333334,-15107.333333333334,,
September 2009,15107.333333333334,-15107.333333333334,,
December 2009,15107.333333333334,-15107.333333333334,,
March 2010,11775.0,-11775.0,,
June 2010,57128.0,-57128.0,,
September 2010,20086.0,-20086.0,,
December 2010,15107.333333333334,-15107.333333333334,19684.0,18772.0
March 2011,19089.0,-19089.0,,
June 2011,46753.0,-46753.0,24417.0,16618.0
September 2011,204933.0,80402.0,499930.0,275140.0
