,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2007,1717500000.0,242750000.0,,,
June 2007,1717500000.0,242750000.0,,,
September 2007,1717500000.0,242750000.0,,,
December 2007,1717500000.0,242750000.0,,,
March 2008,2117500000.0,120000000.0,,,
June 2008,2117500000.0,120000000.0,,,
September 2008,1963000000.0,177000000.0,,,
December 2008,1868000000.0,129000000.0,24590000000.0,3328000000.0,7751000000.0
March 2009,1860000000.0,178000000.0,,,
June 2009,1473000000.0,83000000.0,,,
September 2009,1618000000.0,151000000.0,23959000000.0,2654000000.0,7489000000.0
December 2009,1814000000.0,120000000.0,24195000000.0,2877000000.0,7472000000.0
March 2010,1981000000.0,229000000.0,24203000000.0,2733000000.0,7480000000.0
June 2010,1536000000.0,86000000.0,,,
September 2010,1753000000.0,163000000.0,24266000000.0,2741000000.0,7346000000.0
December 2010,,152000000.0,24896000000.0,3167000000.0,7280000000.0
March 2011,,176000000.0,24489000000.0,2800000000.0,7154000000.0
June 2011,,202000000.0,24579000000.0,2771000000.0,7023000000.0
September 2011,,183000000.0,24780000000.0,2911000000.0,7027000000.0
December 2011,,150000000.0,26009000000.0,3196000000.0,7605000000.0
March 2012,,156000000.0,25846000000.0,2951000000.0,7435000000.0
June 2012,,146000000.0,26075000000.0,3050000000.0,7355000000.0
September 2012,,227000000.0,25909000000.0,2730000000.0,7209000000.0
December 2012,,81000000.0,26339000000.0,2915000000.0,7149000000.0
March 2013,,234000000.0,25949000000.0,2769000000.0,6663000000.0
June 2013,,105000000.0,25944000000.0,2496000000.0,6604000000.0
September 2013,,198000000.0,26231000000.0,2549000000.0,6448000000.0
December 2013,,124000000.0,25935000000.0,2806000000.0,5535000000.0
March 2014,,326000000.0,26161000000.0,2973000000.0,5412000000.0
June 2014,,124000000.0,26189000000.0,2721000000.0,5320000000.0
September 2014,,156000000.0,26376000000.0,2755000000.0,5275000000.0
December 2014,,299000000.0,27974000000.0,3087000000.0,6198000000.0
March 2015,,273000000.0,28068000000.0,2788000000.0,6134000000.0
June 2015,,109000000.0,28350000000.0,2691000000.0,6162000000.0
September 2015,,265000000.0,28654000000.0,2700000000.0,6204000000.0
December 2015,,80000000.0,28737000000.0,2575000000.0,6117000000.0
March 2016,,247000000.0,28564000000.0,2362000000.0,6096000000.0
June 2016,,152000000.0,28769000000.0,2258000000.0,6115000000.0
September 2016,,338000000.0,29462000000.0,2595000000.0,6091000000.0
December 2016,,131000000.0,32041000000.0,2762000000.0,7276000000.0
March 2017,,400000000.0,32149000000.0,2567000000.0,7274000000.0
June 2017,,177000000.0,32582000000.0,2631000000.0,7338000000.0
September 2017,,270000000.0,33071000000.0,2815000000.0,7315000000.0
December 2017,,287000000.0,33767000000.0,3081000000.0,7168000000.0
March 2018,,361000000.0,33841000000.0,2957000000.0,7162000000.0
June 2018,,234000000.0,34330000000.0,2895000000.0,7155000000.0
September 2018,,334000000.0,35292000000.0,3103000000.0,7141000000.0
December 2018,,191000000.0,36288000000.0,3260000000.0,8010000000.0
March 2019,,401000000.0,36434000000.0,2840000000.0,8211000000.0
June 2019,,182000000.0,36851000000.0,2726000000.0,8262000000.0
September 2019,,319000000.0,38345000000.0,2985000000.0,7933000000.0
December 2019,,267000000.0,41882000000.0,3086000000.0,
March 2020,,340000000.0,43232000000.0,3526000000.0,
June 2020,,277000000.0,43739000000.0,3497000000.0,
September 2020,,476000000.0,44439000000.0,3821000000.0,
December 2020,,275000000.0,45496000000.0,3498000000.0,
March 2021,,397000000.0,46699000000.0,4376000000.0,
June 2021,,179000000.0,49636000000.0,6402000000.0,
September 2021,,25000000.0,39435000000.0,3494000000.0,
December 2021,,306000000.0,39719000000.0,3317000000.0,
March 2022,,394000000.0,40360000000.0,3610000000.0,
June 2022,,37000000.0,41314000000.0,4093000000.0,
