,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,24328294.25,19464209.0,-7819629.25,,
June 2009,24328294.25,19464209.0,-7819629.25,,
September 2009,24328294.25,19464209.0,-7819629.25,,
December 2009,24328294.25,19464209.0,-7819629.25,,
March 2010,24126806.0,19377805.0,-8054746.0,,
June 2010,24227249.0,19010963.0,-5941150.0,,
September 2010,43746889.0,38731902.0,-20950034.0,,
December 2010,28200749.0,22110744.0,-14037729.0,124565922.0,103128975.0
March 2011,29154000.0,24278000.0,-2306000.0,,
June 2011,31323000.0,24993000.0,-11730000.0,104804690.0,84885779.0
September 2011,34888000.0,29418000.0,-11945000.0,97704138.0,78433147.0
December 2011,35936000.0,29893000.0,-14061000.0,124490069.0,117980295.0
March 2012,35363000.0,28551000.0,-10722000.0,114924000.0,108654000.0
June 2012,36198000.0,28532000.0,-14661000.0,113049000.0,107280000.0
September 2012,27789000.0,21495000.0,18403000.0,198191000.0,192443000.0
December 2012,47126000.0,40016000.0,-46984000.0,335660000.0,329749000.0
March 2013,27661000.0,20231000.0,-27326000.0,313493000.0,307835000.0
June 2013,32755000.0,26080000.0,-32591000.0,287723000.0,281826000.0
September 2013,34176000.0,26857000.0,-33938000.0,260812000.0,255004000.0
December 2013,33084000.0,26592000.0,-32925000.0,230710000.0,224941000.0
March 2014,41295000.0,34491000.0,-42266000.0,199781000.0,194250000.0
June 2014,35222000.0,28165000.0,-38024000.0,165585000.0,160187000.0
September 2014,52937000.0,44895000.0,103217000.0,396825000.0,390715000.0
December 2014,43464000.0,36082000.0,-40343000.0,369144000.0,344568000.0
March 2015,96978000.0,88428000.0,-93302000.0,267642000.0,239370000.0
June 2015,43472000.0,34062000.0,-38428000.0,240878000.0,208467000.0
September 2015,47483000.0,37729000.0,42544000.0,333226000.0,300315000.0
December 2015,48241000.0,38890000.0,-39190000.0,288821000.0,254697000.0
March 2016,50024000.0,39188000.0,-40664000.0,240500000.0,208041000.0
June 2016,68639000.0,52947000.0,52991000.0,187290000.0,157477000.0
September 2016,19934000.0,12814000.0,-19498000.0,151902000.0,123476000.0
December 2016,23233000.0,14662000.0,-22930000.0,125655000.0,101660000.0
March 2017,10476000.0,4039000.0,-10475000.0,103607000.0,80310000.0
June 2017,10106000.0,3901000.0,-16954000.0,90845000.0,68777000.0
September 2017,13843000.0,9338000.0,-7104000.0,64271000.0,63939000.0
December 2017,8020000.0,3552000.0,-7297000.0,59353000.0,58386000.0
March 2018,9517000.0,5911000.0,-9451000.0,49966000.0,49062000.0
June 2018,7135000.0,3749000.0,-6963000.0,51266000.0,50438000.0
September 2018,8821000.0,5379000.0,13381000.0,65913000.0,65130000.0
December 2018,8602000.0,4719000.0,-8220000.0,60215000.0,59818000.0
March 2019,15925000.0,5766000.0,-13744000.0,74745000.0,74172000.0
June 2019,10002000.0,6076000.0,-10514000.0,68438000.0,64973000.0
September 2019,10924000.0,7076000.0,-11417000.0,59108000.0,54384000.0
December 2019,11862000.0,8198000.0,-11382000.0,49014000.0,44581000.0
March 2020,10928000.0,7346000.0,-10886000.0,57088000.0,53025000.0
June 2020,9279000.0,6125000.0,-9473000.0,48656000.0,44794000.0
September 2020,9341000.0,6112000.0,-9534000.0,46965000.0,43475000.0
December 2020,10668000.0,7178000.0,-10599000.0,39319000.0,36020000.0
March 2021,12049000.0,8201000.0,-11629000.0,112398000.0,109305000.0
June 2021,11763000.0,7957000.0,-11269000.0,102598000.0,99677000.0
September 2021,11178000.0,7073000.0,-10713000.0,94615000.0,91926000.0
December 2021,11951000.0,8416000.0,-11651000.0,84785000.0,82268000.0
March 2022,13059000.0,8990000.0,-12436000.0,72578000.0,70100000.0
June 2022,12704000.0,8795000.0,-11986000.0,61857000.0,59610000.0
