,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
September 2008,,,,
December 2008,,,,
March 2009,,,,
June 2009,,,,
September 2009,20468000.0,28405000.0,,
December 2009,24400000.0,39527000.0,,
March 2010,24328000.0,24222000.0,,
June 2010,24625000.0,22815000.0,586453000.0,317399000.0
September 2010,23245000.0,22767000.0,598241000.0,327429000.0
December 2010,26136000.0,34863000.0,598552000.0,322658000.0
March 2011,23060000.0,19441000.0,601429000.0,317217000.0
June 2011,22984000.0,29293000.0,622089000.0,333196000.0
September 2011,22918000.0,21258000.0,633933000.0,343625000.0
December 2011,26149000.0,30373000.0,648735000.0,359273000.0
March 2012,25848000.0,18222000.0,666074000.0,378760000.0
June 2012,21909000.0,25955000.0,682635000.0,391739000.0
September 2012,25145000.0,26662000.0,718321000.0,426751000.0
December 2012,29031000.0,35277000.0,597747000.0,304478000.0
March 2013,26517000.0,21833000.0,603625000.0,307636000.0
June 2013,24510000.0,25477000.0,619964000.0,326058000.0
September 2013,20740000.0,24801000.0,638480000.0,347372000.0
December 2013,28937000.0,39234000.0,660688000.0,372873000.0
March 2014,23073000.0,-10376000.0,630265000.0,364133000.0
June 2014,22051000.0,21327000.0,627301000.0,367291000.0
September 2014,22820000.0,22761000.0,658918000.0,386114000.0
December 2014,28437000.0,32954000.0,674477000.0,400776000.0
March 2015,25417000.0,20403000.0,691230000.0,329189000.0
June 2015,26157000.0,25568000.0,714944000.0,342998000.0
September 2015,26079000.0,27628000.0,752027000.0,381979000.0
December 2015,31479000.0,34511000.0,603897000.0,236396000.0
March 2016,28980000.0,29011000.0,615384000.0,250044000.0
June 2016,28521000.0,30614000.0,634732000.0,267827000.0
September 2016,29880000.0,33400000.0,674368000.0,310274000.0
December 2016,34381000.0,38956000.0,691458000.0,276959000.0
March 2017,32253000.0,14471000.0,712009000.0,295322000.0
June 2017,29121000.0,28487000.0,716405000.0,301146000.0
September 2017,31151000.0,29386000.0,749163000.0,331092000.0
December 2017,36676000.0,45920000.0,764476000.0,343097000.0
March 2018,30248000.0,27621000.0,786565000.0,364015000.0
June 2018,33331000.0,32387000.0,804491000.0,378877000.0
September 2018,32079000.0,39028000.0,840183000.0,410470000.0
December 2018,39842000.0,47907000.0,875458000.0,365513000.0
March 2019,37981000.0,30604000.0,886285000.0,367305000.0
June 2019,39909000.0,33010000.0,905399000.0,368569000.0
September 2019,39455000.0,40745000.0,962341000.0,368651000.0
December 2019,45747000.0,43424000.0,983703000.0,380273000.0
March 2020,46907000.0,22429000.0,993052000.0,381975000.0
June 2020,48836000.0,30385000.0,993353000.0,385612000.0
September 2020,48198000.0,37079000.0,1024368000.0,408407000.0
December 2020,48247000.0,44630000.0,1054310000.0,426264000.0
March 2021,53162000.0,28897000.0,1068350000.0,428260000.0
June 2021,55756000.0,31726000.0,1101285000.0,423481000.0
September 2021,51856000.0,30655000.0,1115136000.0,409856000.0
December 2021,51538000.0,34370000.0,1120197000.0,389407000.0
March 2022,54526000.0,-4483000.0,1103624000.0,361579000.0
June 2022,54178000.0,29044000.0,1090374000.0,351781000.0
