,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2013,2845000000.0,273000000.0,,,
June 2013,2852000000.0,610000000.0,,,
September 2013,,,,,
December 2013,,,69306000000.0,5842000000.0,10744000000.0
March 2014,2935000000.0,429000000.0,,,
June 2014,3078000000.0,492000000.0,71590000000.0,6099000000.0,11460000000.0
September 2014,,,,,
December 2014,,,,,
March 2015,,,,,
June 2015,,,,,
September 2015,,,,,
December 2015,,,,,
March 2016,2624500000.0,596500000.0,,,
June 2016,2624500000.0,596500000.0,,,
September 2016,3526000000.0,753000000.0,,,
December 2016,,,89993000000.0,7409000000.0,15672000000.0
March 2017,2343000000.0,1188000000.0,,,
June 2017,2343000000.0,1188000000.0,,,
September 2017,3409000000.0,847000000.0,96781000000.0,7027000000.0,18666000000.0
