,OperatingExpenses,NetIncomeLoss,Assets
March 2009,2786250.0,29652750.0,
June 2009,2786250.0,29652750.0,
September 2009,2786250.0,29652750.0,
December 2009,2786250.0,29652750.0,
March 2010,3465000.0,53150000.0,
June 2010,4101000.0,36858000.0,
September 2010,4623000.0,60028000.0,
December 2010,6617000.0,138080000.0,14475829000.0
March 2011,11051000.0,134000000.0,29154963000.0
June 2011,16969000.0,177822000.0,43636570000.0
September 2011,22000000.0,251000000.0,47039429000.0
December 2011,24459000.0,208714000.0,57972000000.0
March 2012,28000000.0,641000000.0,88417000000.0
June 2012,36000000.0,-261000000.0,84782000000.0
September 2012,40000000.0,86000000.0,102177000000.0
December 2012,40000000.0,810000000.0,100453000000.0
March 2013,42000000.0,231000000.0,93369000000.0
June 2013,46000000.0,1829000000.0,98663000000.0
September 2013,42000000.0,-701000000.0,97271000000.0
December 2013,37000000.0,-101000000.0,76255000000.0
March 2014,35000000.0,-141000000.0,67318000000.0
June 2014,36000000.0,32000000.0,66854000000.0
September 2014,35000000.0,197000000.0,62348000000.0
December 2014,35000000.0,-323000000.0,67766000000.0
March 2015,36000000.0,-252000000.0,73105000000.0
June 2015,36000000.0,512000000.0,62885000000.0
September 2015,34000000.0,-633000000.0,60609000000.0
December 2015,33000000.0,588000000.0,57021000000.0
March 2016,33000000.0,-772000000.0,62396000000.0
June 2016,40000000.0,-135000000.0,60475000000.0
September 2016,15000000.0,511000000.0,55889000000.0
December 2016,17000000.0,1019000000.0,56880000000.0
March 2017,17000000.0,76000000.0,56838000000.0
June 2017,16000000.0,24000000.0,56711000000.0
September 2017,18000000.0,286000000.0,65490000000.0
December 2017,20000000.0,385000000.0,70376000000.0
March 2018,18000000.0,424000000.0,69221000000.0
June 2018,18000000.0,293000000.0,73138000000.0
September 2018,45000000.0,216000000.0,92031000000.0
December 2018,19000000.0,-804000000.0,109241000000.0
March 2019,19000000.0,265000000.0,118807000000.0
June 2019,20000000.0,-444000000.0,106576000000.0
September 2019,19000000.0,-4000000.0,109761000000.0
December 2019,25000000.0,871000000.0,113082000000.0
March 2020,23000000.0,-2421000000.0,85137000000.0
June 2020,24000000.0,718000000.0,89853000000.0
September 2020,21000000.0,662000000.0,79968000000.0
December 2020,25000000.0,129000000.0,81817000000.0
March 2021,24000000.0,975000000.0,85545000000.0
June 2021,22000000.0,-411000000.0,75055000000.0
September 2021,22000000.0,212000000.0,68805000000.0
December 2021,20000000.0,-27000000.0,68149000000.0
March 2022,21000000.0,-651000000.0,66394000000.0
June 2022,20000000.0,-434000000.0,61240000000.0
