,OperatingExpenses,NetIncomeLoss,Assets
March 2011,,-16811.0,
June 2011,42875.0,-43853.0,823.0
September 2011,13059.0,-14491.0,
December 2011,11386.0,-12194.0,9566.0
March 2012,52779.0,-37900.0,61.0
June 2012,16612.0,-18817.0,6536.0
September 2012,14599.0,-16781.0,
December 2012,15725.0,-17883.0,31113.0
March 2013,-642.0,-1563.0,20565.0
June 2013,13690.0,-15896.0,11878.0
September 2013,19357.0,-21849.0,9878.0
December 2013,23224.0,-25805.0,5855.0
March 2014,2339.0,-5011.0,1382.0
June 2014,51.0,-2836.0,166.0
September 2014,51.0,-2806.0,115.0
December 2014,51.0,-2775.0,64.0
March 2015,474.0,16741.0,13.0
