,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2010,600811.0,,-458305.0,,,
June 2010,-56095.0,,199703.0,,,
September 2010,271584.0,,-35463.0,,,
December 2010,213509.0,,-261080.0,1160346.0,89507.0,1005065.0
March 2011,153342.0,,-150860.0,,,
June 2011,266293.0,,-245317.0,1091965.0,58868.0,979276.0
September 2011,156393.0,,-16965.0,1483571.0,482414.0,953036.0
December 2011,330978.0,,-1347877.0,331710.0,297712.0,2872.0
March 2012,221852.0,34911.0,-181279.0,312186.0,282988.0,2872.0
June 2012,340435.0,,398227.0,,,
September 2012,351347.0,,-197789.0,549735.0,528189.0,2872.0
December 2012,383291.0,,-907181.0,446271.0,399983.0,30138.0
March 2013,212733.0,45927.0,-534887.0,301182.0,285042.0,2872.0
June 2013,327143.0,,850625.0,329468.0,311620.0,2872.0
September 2013,607856.0,,1400389.0,262278.0,244993.0,
December 2013,599417.0,,-3724228.0,169764.0,156500.0,2872.0
March 2014,441332.0,,-379011.0,102869.0,91205.0,2872.0
June 2014,525751.0,,-452498.0,246082.0,236018.0,2872.0
September 2014,263406.0,,-192809.0,196686.0,188222.0,2872.0
December 2014,393153.0,,-313827.0,47704.0,40910.0,2872.0
March 2015,116323.0,,-85138.0,78411.0,71867.0,2872.0
June 2015,228667.0,,-194036.0,55826.0,50809.0,1595.0
September 2015,112029.0,,-102115.0,44338.0,39571.0,1595.0
December 2015,84425.0,,-37510.0,15372.0,10780.0,1595.0
March 2016,73172.0,,-75479.0,12660.0,8268.0,1595.0
June 2016,38718.0,,-28449.0,,,
September 2016,47297.0,,-50908.0,,,
December 2016,34797.0,,-35783.0,8833.0,5041.0,1595.0
March 2017,30311.0,,-30703.0,8618.0,5026.0,1595.0
June 2017,81603.0,,-74935.0,11647.0,8255.0,1595.0
September 2017,78679.0,,-43610.0,9985.0,6793.0,1595.0
December 2017,-13621.0,,-53430.0,1479.0,82.0,
March 2018,135295.0,,-184882.0,41618.0,40421.0,
June 2018,47275.0,,1054384.0,17361.0,16364.0,
September 2018,27608.0,,223503.0,11164.0,,
December 2018,-152434.0,,-174767.0,0.0,,
March 2019,25753.0,,-71629.0,39173.0,39173.0,
June 2019,12318.0,,-127286.0,26855.0,26855.0,
September 2019,35000.0,,-109370.0,26855.0,26855.0,
December 2019,642108.0,,-930691.0,20835.0,20835.0,
March 2020,107209.0,,-584872.0,20000.0,20000.0,
June 2020,70630.0,,-1697240.0,44853.0,21138.0,
September 2020,89340.0,,942980.0,41080.0,20000.0,
December 2020,140752.0,,226330.0,40328.0,21220.0,
