,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
March 2006,1.0,0.0,0.0,,,
June 2006,313809.3333333333,43323.666666666664,-16944.333333333332,,,
September 2006,313809.3333333333,43323.666666666664,-16944.333333333332,,,
December 2006,313809.3333333333,43323.666666666664,-16944.333333333332,,,
March 2007,313809.3333333333,43323.666666666664,-7000.75,,,
June 2007,313809.3333333333,43323.666666666664,-7000.75,,,
September 2007,313809.3333333333,43323.666666666664,-7000.75,,,
December 2007,313809.3333333333,43323.666666666664,-7000.75,,,
March 2008,313809.3333333333,43323.666666666664,-29697.0,,,
June 2008,313809.3333333333,43323.666666666664,-29697.0,,,
September 2008,313809.3333333333,43323.666666666664,-29697.0,,,
December 2008,313809.3333333333,43323.666666666664,-29697.0,,,
March 2009,313809.3333333333,43323.666666666664,-1133066.5,,,
June 2009,313809.3333333333,43323.666666666664,-1133066.5,,,
September 2009,313809.3333333333,43323.666666666664,-1133066.5,,,
December 2009,313809.3333333333,43323.666666666664,-1133066.5,,,
March 2010,1393936.5,0.0,-1495094.75,,,
June 2010,1393936.5,277049.0,-1495094.75,,,
September 2010,1393936.5,4287.0,-1495094.75,,,
December 2010,1393936.5,6296.0,-1495094.75,2119262.0,972673.0,1146589.0
March 2011,625344.0,0.0,-174777.75,,,
June 2011,-1076036.0,176581.0,-174777.75,1446926.0,751038.0,695888.0
September 2011,298213.0,5651.0,-174777.75,1135582.0,666297.0,469285.0
December 2011,389759.0,-1767.0,-174777.75,850914.0,606417.0,244497.0
March 2012,712187.0,0.0,-825363.0,734870.0,639636.0,95234.0
June 2012,819600.0,56876.666666666664,-941680.0,828131.0,746653.0,81478.0
September 2012,422418.0,56876.666666666664,-515287.0,576734.0,511279.0,65455.0
December 2012,905216.0,56876.666666666664,-1044433.0,275738.0,251430.0,24308.0
March 2013,407971.0,0.0,86729.0,,,
June 2013,524659.0,0.0,-146310.0,156621.0,143817.0,12804.0
September 2013,350798.0,0.0,-413385.0,128446.0,128446.0,
December 2013,207266.0,0.0,-777197.0,22992.0,22992.0,
March 2014,324292.0,,-302068.0,4370.0,4370.0,
June 2014,442014.0,,-364832.0,54103.0,54103.0,
September 2014,349849.0,,-379617.0,138285.0,138285.0,
December 2014,318844.0,,-632467.0,27921.0,27921.0,
March 2015,254807.0,,351189.0,288142.0,288142.0,
June 2015,173464.0,,-143542.0,341625.0,341625.0,
