,NetIncomeLoss,Assets
March 2009,2584250.0,
June 2009,2584250.0,
September 2009,2584250.0,
December 2009,2584250.0,
March 2010,2223000.0,
June 2010,2406000.0,
September 2010,-1020000.0,
December 2010,5437000.0,1731768000.0
March 2011,4545000.0,
June 2011,4805000.0,1740727000.0
September 2011,5229000.0,1757119000.0
December 2011,5005000.0,1773400000.0
March 2012,5235000.0,1838075000.0
June 2012,5345000.0,1853000000.0
September 2012,5425000.0,1814529000.0
December 2012,5304000.0,2035900000.0
March 2013,5320000.0,2030000000.0
June 2013,6252000.0,2009522000.0
September 2013,6401000.0,2058973000.0
December 2013,6471000.0,2061700000.0
March 2014,6689000.0,2060000000.0
June 2014,7604000.0,2131000000.0
September 2014,6506000.0,2124000000.0
December 2014,7044000.0,2246506000.0
March 2015,7494000.0,2943000000.0
June 2015,8119000.0,2950000000.0
September 2015,7496000.0,2953000000.0
December 2015,-6355000.0,3030997000.0
March 2016,8321000.0,3058000000.0
June 2016,8920000.0,3090000000.0
September 2016,9374000.0,3175000000.0
December 2016,9408000.0,3421500000.0
March 2017,9044000.0,3293000000.0
June 2017,9433000.0,3438000000.0
September 2017,10739000.0,3476800000.0
December 2017,-6200000.0,4449720000.0
March 2018,15286000.0,4300376000.0
June 2018,14688000.0,4394200000.0
September 2018,16682000.0,4388400000.0
December 2018,17136000.0,4652485000.0
March 2019,10677000.0,4632000000.0
June 2019,15785000.0,4736600000.0
September 2019,16360000.0,4828600000.0
December 2019,16384000.0,5263259000.0
March 2020,-11163000.0,4923000000.0
June 2020,15035000.0,5271300000.0
September 2020,13164000.0,5046900000.0
December 2020,15537000.0,5432022000.0
March 2021,17083000.0,4914508000.0
June 2021,21342000.0,4958700000.0
September 2021,18382000.0,4879079000.0
