,OperatingExpenses,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
December 2001,,66328000.00000003,,,
March 2002,,-1975071.4285714286,,,
June 2002,,-1975071.4285714286,,,
September 2002,,-1975071.4285714286,,,
December 2002,,-1975071.4285714286,,,
March 2003,,-1975071.4285714286,,,
June 2003,,-1975071.4285714286,,,
September 2003,,-1975071.4285714286,,,
December 2003,,-1975071.4285714286,,,
March 2004,,-1975071.4285714286,,,
June 2004,,-1975071.4285714286,,,
September 2004,,-1975071.4285714286,,,
December 2004,,-1975071.4285714286,,,
March 2005,,-1975071.4285714286,,,
June 2005,,-1975071.4285714286,,,
September 2005,,-1975071.4285714286,,,
December 2005,,-1975071.4285714286,,,
March 2006,,-1975071.4285714286,,,
June 2006,,-1975071.4285714286,,,
September 2006,,-1975071.4285714286,,,
December 2006,,-1975071.4285714286,,,
March 2007,,-1975071.4285714286,,,
June 2007,,-1975071.4285714286,,,
September 2007,,-1975071.4285714286,,,
December 2007,,-1975071.4285714286,,,
March 2008,,-1975071.4285714286,,,
June 2008,,-1975071.4285714286,,,
September 2008,,-1975071.4285714286,,,
December 2008,,-1975071.4285714286,,,
March 2009,,-1488000.0,,,
June 2009,,-1488000.0,,,
September 2009,,-1488000.0,,,
December 2009,,-1488000.0,,,
March 2010,,-5349500.0,,,
June 2010,,-5349500.0,,,
September 2010,,-4145000.0,,,
December 2010,,-66430000.0,82972000.0,42625000.0,40347000.0
March 2011,,-3877000.0,,,
June 2011,,47764000.0,,,
September 2011,,10733000.0,179301000.0,29003000.0,150298000.0
December 2011,,-3074000.0,180603000.0,20170000.0,160433000.0
March 2012,,-11226000.0,167876000.0,17158000.0,150718000.0
June 2012,,-30504000.0,126048000.0,10120000.0,115928000.0
September 2012,,12269000.0,162742000.0,124211000.0,38531000.0
December 2012,,-41195000.0,133065000.0,91429000.0,41636000.0
March 2013,,-27406000.0,104623000.0,60821000.0,43802000.0
June 2013,,-21015000.0,75212000.0,33905000.0,41307000.0
September 2013,,-3027000.0,72375000.0,33067000.0,39308000.0
December 2013,,-8040000.0,53094000.0,9844000.0,43250000.0
March 2014,2612500.0,-1140000.0,47708000.0,21607000.0,26101000.0
June 2014,2612500.0,-2919000.0,44605000.0,19075000.0,25530000.0
September 2014,1108000.0,-4908000.0,37804000.0,14652000.0,23152000.0
December 2014,7882000.0,-9959000.0,28026000.0,11362000.0,16664000.0
March 2015,252000.0,-947000.0,26421000.0,12666000.0,13755000.0
June 2015,1959000.0,3589000.0,29710000.0,16206000.0,13504000.0
September 2015,2873000.0,536000.0,30209000.0,17063000.0,13146000.0
December 2015,2377000.0,-2167000.0,27868000.0,15202000.0,12666000.0
March 2016,2078000.0,-714000.0,27349000.0,14836000.0,12513000.0
June 2016,1608000.0,1637000.0,28891000.0,16488000.0,12403000.0
September 2016,1893000.0,-2083000.0,42953000.0,30679000.0,12274000.0
December 2016,2136000.0,-1973000.0,41608000.0,29521000.0,12087000.0
March 2017,2584000.0,-2847000.0,39073000.0,27159000.0,11914000.0
June 2017,2232000.0,-2682000.0,36754000.0,24989000.0,11765000.0
September 2017,2595000.0,-2655000.0,34198000.0,22570000.0,11628000.0
December 2017,3344000.0,-3851000.0,31141000.0,21115000.0,10026000.0
March 2018,3196000.0,-948000.0,29530000.0,19732000.0,9798000.0
June 2018,1955000.0,-1923000.0,27522000.0,17691000.0,9831000.0
September 2018,1941000.0,-2062000.0,25779000.0,15919000.0,9860000.0
December 2018,3766000.0,-3781000.0,22126000.0,14070000.0,8056000.0
March 2019,2105000.0,-2652000.0,19745000.0,11698000.0,8047000.0
June 2019,2028000.0,-3044000.0,18315000.0,10394000.0,7921000.0
September 2019,2280000.0,-2498000.0,16110000.0,8216000.0,7894000.0
December 2019,1672000.0,-1192000.0,16684000.0,8826000.0,7858000.0
March 2020,2336000.0,-3500000.0,13628000.0,5808000.0,7820000.0
June 2020,-720000.0,1902000.0,16296000.0,8510000.0,7786000.0
September 2020,-1604000.0,4220000.0,18391000.0,10640000.0,7751000.0
December 2020,2250000.0,-2202000.0,17230000.0,9407000.0,7823000.0
March 2021,3077000.0,-3099000.0,15879000.0,8072000.0,7807000.0
June 2021,829000.0,-753000.0,14991000.0,7143000.0,7848000.0
September 2021,3100000.0,-3069000.0,24690000.0,16813000.0,7877000.0
December 2021,8330000.0,-8316000.0,16343000.0,13952000.0,2391000.0
March 2022,321000.0,-320000.0,15898000.0,13520000.0,2378000.0
June 2022,1870000.0,-1424000.0,13855000.0,11491000.0,2364000.0
