,OperatingExpenses,SellingGeneralAndAdministrativeExpense,NetIncomeLoss,Assets,AssetsCurrent
March 2009,8793500.0,1209250.0,-141500.0,,
June 2009,8793500.0,1209250.0,-141500.0,,
September 2009,8793500.0,1209250.0,-141500.0,,
December 2009,8793500.0,1209250.0,-141500.0,,
March 2010,6871000.0,602000.0,-548000.0,,
June 2010,6685000.0,528000.0,-3400000.0,,
September 2010,6675000.0,608000.0,-1434000.0,,
December 2010,13216000.0,2953000.0,2633000.0,107526000.0,13975000.0
March 2011,8119000.0,1158000.0,-628000.0,,
June 2011,6528000.0,528000.0,-652000.0,92327000.0,8711000.0
September 2011,6674000.0,544000.0,-1147000.0,90203000.0,7122000.0
December 2011,11683000.0,2277000.0,726000.0,87892000.0,5377000.0
March 2012,7467000.0,620000.0,431000.0,88571000.0,7735000.0
June 2012,7261000.0,627000.0,1260000.0,,
September 2012,7632000.0,794000.0,999000.0,98740000.0,13214000.0
December 2012,7605000.0,846000.0,44552000.0,119381000.0,6457000.0
March 2013,11183000.0,797000.0,423000.0,190409000.0,20085000.0
June 2013,10982000.0,764000.0,1077000.0,187736000.0,21004000.0
September 2013,11230000.0,705000.0,724000.0,186594000.0,25353000.0
December 2013,10461000.0,969000.0,-5970000.0,174749000.0,18556000.0
March 2014,10630000.0,823000.0,3304000.0,172679000.0,20514000.0
June 2014,10318000.0,783000.0,3478000.0,175251000.0,23710000.0
September 2014,10549000.0,711000.0,3694000.0,180819000.0,31027000.0
December 2014,10938000.0,871000.0,5608000.0,192065000.0,48719000.0
March 2015,11175000.0,862000.0,4352000.0,189287000.0,50729000.0
June 2015,11296000.0,800000.0,4903000.0,194229000.0,60273000.0
September 2015,12951000.0,819000.0,3900000.0,194591000.0,67647000.0
December 2015,13114000.0,1055000.0,4944000.0,202326000.0,67073000.0
March 2016,15498000.0,907000.0,4042000.0,207513000.0,74491000.0
June 2016,15322000.0,847000.0,4304000.0,211096000.0,81836000.0
September 2016,15697000.0,892000.0,4848000.0,214930000.0,88759000.0
December 2016,15622000.0,903000.0,6272000.0,222188000.0,100958000.0
March 2017,17049000.0,959000.0,2982000.0,230083000.0,111485000.0
June 2017,16911000.0,876000.0,4572000.0,237400000.0,122606000.0
September 2017,25985000.0,1267000.0,-847000.0,235109000.0,121226000.0
December 2017,25889000.0,1051000.0,-1071000.0,232460000.0,119231000.0
March 2018,26086000.0,1216000.0,-3131000.0,222924000.0,110081000.0
June 2018,25641000.0,1112000.0,-1291000.0,218570000.0,105591000.0
September 2018,26942000.0,1108000.0,-1682000.0,217361000.0,102982000.0
December 2018,26873000.0,1529000.0,275000.0,216595000.0,102306000.0
March 2019,27576000.0,991000.0,-2458000.0,220435000.0,98910000.0
June 2019,28284000.0,998000.0,-2994000.0,216254000.0,93100000.0
September 2019,28365000.0,1195000.0,-3100000.0,211918000.0,88210000.0
December 2019,,1291000.0,-20111000.0,205679000.0,39619000.0
