,OperatingExpenses,ResearchAndDevelopmentExpense,NetIncomeLoss,Assets,AssetsCurrent,AssetsNoncurrent
September 2009,,130595.0,,,,
December 2009,,130595.0,,,,
March 2010,,130595.0,,,,
June 2010,,130595.0,,,,
September 2010,451491.0,46326.0,-876237.0,,,
December 2010,878682.0,-41063.0,-3204228.0,,,
March 2011,860130.0,119400.0,-1186201.0,,,
June 2011,1368001.0,389484.0,-2956039.0,,,
September 2011,1723763.0,356299.0,-1970733.0,9400162.0,7947223.0,1261084.0
December 2011,1634044.0,193798.0,-1272574.0,8123112.0,6495897.0,1258846.0
March 2012,1327404.0,-4022.0,-1830272.0,7352240.0,5717448.0,
June 2012,1232851.0,-23695.0,-2889906.0,7642857.0,6032457.0,
September 2012,1910485.0,42364.0,-3425504.0,5487298.0,2734708.0,
December 2012,1334350.0,102922.0,-1427252.0,4725129.0,2335095.0,
March 2013,1950472.0,112511.0,-3105411.0,4878643.0,2495181.0,
June 2013,1140407.0,206977.0,-3091183.0,4183772.0,1826988.0,
September 2013,1507354.0,89758.0,-1045590.0,3370717.0,1620771.0,
December 2013,788335.0,9790.0,-1342353.0,2837636.0,1107583.0,
March 2014,873819.0,0.0,-1544462.0,2931207.0,683359.0,
June 2014,808292.0,0.0,-1215039.0,2684902.0,1007448.0,
September 2014,858350.0,125000.0,-1111323.0,2326462.0,1068522.0,
December 2014,715271.0,0.0,-905319.0,2730220.0,1557303.0,
March 2015,607999.0,0.0,-813774.0,2249322.0,1105420.0,
